icon,name,rarity,value,description,monster
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Scorching Pleura,8,6480,A burning chestplate tempered for ages. The various ores fused within are the key to its strength.,Agnaktor
https://static.wikia.nocookie.net/monsterhunter/images/9/9c/FourthGen-Carapace_Icon_Red.png,Hyper Agnaktor Cortex,8,6030,"Darker than normal Agnaktor shell, this tough Hyper shell emits an ominous glow.",Agnaktor
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Tetsucabra Shard,8,2880,"A thick, red-and-black scale so hard that people justi- fiably mistake it for rock.",Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/9/9c/FourthGen-Carapace_Icon_Red.png,Tetsucabra Cortex,8,1980,"Tough, rubbery plating that is difficult to break. A popular equipment material.",Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Tetsucabra Hardclaw,8,5220,A powerful claw that can smash through boulders. Challenging to forge with.,Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Tetsucabra Gnawrl,8,9180,A fang that grows like a mighty tree. Lost fangs are replaced by stronger ones.,Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Bone_Icon_Red.png,Vicious Visage,9,6840,A skull with opposing fangs and a sturdy lower jaw whose evolution warrants study.,Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/c/c7/MH4G-Medicine_Icon_Yellow.png,Paddock Cream,8,1800,A mysterious oil found only in nature. Used at the Smithy as a lubricant and additive.,Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Hyper Tetsu. Shard,8,3450,"Darker than normal Tetsucabra scales, this tough Hyper scale emits an ominous glow.",Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Scale_Icon_Dark_Red.png,Drilltusk Shard,9,4050,A thick scale of a Drilltusk Tetsucabra. Unbelievably hard with a unique pattern.,Drilltusk Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/FourthGen-Carapace_Icon_Dark_Red.png,Drilltusk Cortex,9,2790,An unbelievably tough Drilltusk Tetsucabra carapace with a unique pattern.,Drilltusk Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/7/71/FourthGen-Claw_Icon_Dark_Red.png,Drilltusk Gnawrl,9,10720,A giant fang that is hard and sharp enough to grind a mountain to powder.,Drilltusk Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/4/4b/MH4G-Hide_Icon_Light_Blue.png,Zamtrios Piel,8,3690,"A thick, elastic hide with high Ice resistance. Like wearing winter, yet warm.",Zamtrios
https://static.wikia.nocookie.net/monsterhunter/images/8/80/MH4G-Scale_Icon_Light_Blue.png,Zamtrios Shard,8,6660,"One of many thick, razor- sharp scales that shred any foolish enough to touch.",Zamtrios
https://static.wikia.nocookie.net/monsterhunter/images/f/f8/MH4G-Monster_Parts_Icon_Light_Blue.png,Zamtrios Grandfin,8,7470,A huge dorsal fin that cuts gracefully through the ice. Loved by artisans and hunters.,Zamtrios
https://static.wikia.nocookie.net/monsterhunter/images/d/d7/MH4G-Claw_Icon_Light_Blue.png,Zamtrios Sawtooth+,8,9000,"Triangular, saw-like teeth for biting and crushing. Will grow back if pulled out.",Zamtrios
https://static.wikia.nocookie.net/monsterhunter/images/f/f8/MH4G-Monster_Parts_Icon_Light_Blue.png,Zamtrios Tailbrand,8,8100,A large tail whose meaty swings can knock prey out with a single lash.,Zamtrios
https://static.wikia.nocookie.net/monsterhunter/images/c/c7/MH4G-Medicine_Icon_Yellow.png,Paddock Cream,8,1800,A mysterious oil found only in nature. Used at the Smithy as a lubricant and additive.,Zamtrios
https://static.wikia.nocookie.net/monsterhunter/images/4/4b/MH4G-Hide_Icon_Light_Blue.png,Hyper Zamtrios Piel,8,4440,"Darker than normal Zamtrios hide, this tough Hyper hide emits an ominous glow.",Zamtrios
https://static.wikia.nocookie.net/monsterhunter/images/7/78/FourthGen-Carapace_Icon_Brown.png,Najarala Cortex,8,4320,"The hardest part of the carapace. Multiple, layered plates provide durability.",Najarala
https://static.wikia.nocookie.net/monsterhunter/images/8/85/MH4G-Hide_Icon_Brown.png,Najarala Piel,8,5400,The finest of Najarala hides. Often used in all kinds of leatherwork.,Najarala
https://static.wikia.nocookie.net/monsterhunter/images/7/7b/MH4G-Monster_Parts_Icon_Brown.png,Najarala Ampsounder,8,7380,"A special plate that ampli- fies sound, getting messages across loud and clear.",Najarala
https://static.wikia.nocookie.net/monsterhunter/images/a/a6/MH4G-Bone_Icon_Brown.png,Heart-stopping Beak,9,9600,The Najarala's unique beak. Fangs inside it neutralize prey in ghastly fashion.,Najarala
https://static.wikia.nocookie.net/monsterhunter/images/7/78/FourthGen-Carapace_Icon_Brown.png,Hyper Najarala Cortex,8,5190,"Darker than normal Najarala shell, this tough Hyper shell emits an ominous glow.",Najarala
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Fine Black Pearl,8,1950,Largest and most beautiful of all black pearls. Very valuable and hard to find.,Daimyo Hermitaur
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Timeworn Crimson Horn,8,4130,A faded horn which has been weathered over time but still has some value.,Daimyo Hermitaur
https://static.wikia.nocookie.net/monsterhunter/images/f/f6/FourthGen-Shell_Icon_Red.png,Hermitaur Cortex,8,4290,A Daimyo Hermitaur's tough bone shell. Its thickness makes for strong armor.,Daimyo Hermitaur
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Hermitaur Hardclaw,8,7600,A Daimyo Hermitaur's tough bone shell. Its thickness makes for strong armor.,Daimyo Hermitaur
https://static.wikia.nocookie.net/monsterhunter/images/f/f6/FourthGen-Shell_Icon_Red.png,Hyper Hermitaur Cortex,8,5940,"Darker than normal Hermitaur scales, this tough Hyper scale emits an ominous glow.",Daimyo Hermitaur
https://static.wikia.nocookie.net/monsterhunter/images/2/2a/FourthGen-Shell_Icon_Dark_Red.png,Stonefist Cortex,9,6930,A very hard Stonefist Hermitaur shell. It has grown hard and dark over its many years.,Stonefist Hermitaur
https://static.wikia.nocookie.net/monsterhunter/images/7/71/FourthGen-Claw_Icon_Dark_Red.png,Stonefist Talon,9,9000,A very sharp Stonefist Hermitaur claw. It has grown hard and dark over its many years.,Stonefist Hermitaur
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Fine Black Pearl,8,1950,Largest and most beautiful of all black pearls. Very valuable and hard to find.,Shogun Ceanataur
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Heavy Wyvern Scalp,8,7020,A Carapaceon shell made from a wyvern's skull that is harder than normal.,Shogun Ceanataur
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/FourthGen-Shell_Icon_Blue.png,Ceanataur Cortex,8,5400,"Thicker than normal Ceanataur bone, this high quality material demands a master craftsman.",Shogun Ceanataur
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/FourthGen-Shell_Icon_Blue.png,Heavy Ceanataur Leg,8,5620,An extremely thick Shogun Ceanataur leg. The shape is perfect for making weapons.,Shogun Ceanataur
https://static.wikia.nocookie.net/monsterhunter/images/a/a4/MH4G-Claw_Icon_Blue.png,Ceanataur Hardclaw,8,8750,A top quality claw from a giant Shogun Ceanataur. Reserved for use in the finest equipment.,Shogun Ceanataur
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/FourthGen-Shell_Icon_Blue.png,Hyper Ceanataur Crtx,8,7770,"Darker than normal Ceanataur shell, this tough Hyper shell emits an ominous glow.",Shogun Ceanataur
https://static.wikia.nocookie.net/monsterhunter/images/9/9b/FourthGen-Shell_Icon_Blue.png,Rustrazor Cortex,9,7560,A thick and durable Rustrazor Ceanataur carapace used only by the finest craftsmen.,Rustrazor Ceanataur
https://static.wikia.nocookie.net/monsterhunter/images/7/7f/FourthGen-Claw_Icon_Dark_Blue.png,Rustrazor Hardclaw,9,10500,A hard Rustrazor Ceanataur claw that possesses unrivaled beauty and toughness.,Rustrazor Ceanataur
https://static.wikia.nocookie.net/monsterhunter/images/0/0e/FourthGen-Monster_Parts_Icon_Dark_Blue.png,Heavy Rustrazor Scalp,9,9820,A thick and durable skull bone from inside a Rustrazor Ceanataur.,Rustrazor Ceanataur
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Nerscylla Carapace,6,1170,A white shell popular with women and treated as a top- class material.,Nerscylla
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Nerscylla Cortex,8,3510,"Thick, opalescent plating with nary a scratch. Trades at an extremely high price.",Nerscylla
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Nerscylla Shear,6,1440,A venomous fang that expands and contracts at will. Beware its lethal poison!,Nerscylla
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Nerscylla Scishorn,8,4320,"Stretching, poison-laden fangs found in a Nerscylla's mouth. Perfect for weapons.",Nerscylla
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Nerscylla Sharpclaw,6,1560,One of the Nerscylla's sharp claws. Prey attacked by this never survives.,Nerscylla
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Nerscylla Hardclaw,8,4680,An impressive specimen used once its web-weaving owner has danced prey in circles.,Nerscylla
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Nerscylla Spike+,6,2800,A dorsal spike that is prized for its lethal poison sac more than its sharpness.,Nerscylla
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Nerscylla Surspike,8,5600,Spikes from the back whose concentrated poison requires very careful handling.,Nerscylla
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Hyper Nerscylla Cortex,8,4210,"Darker than normal Nerscylla shell, this tough Hyper Shell emits an ominous glow.",Nerscylla
https://static.wikia.nocookie.net/monsterhunter/images/c/cb/FourthGen-Carapace_Icon_Green.png,Seltas Cortex,8,1980,A thick but shockingly light piece of exoskeleton made of shock-resistant layers.,Seltas
https://static.wikia.nocookie.net/monsterhunter/images/7/79/MH4G-Webbing_Icon_Green.png,Seltas Razorwing,8,2430,Fluid-filled wings that beat at high speeds to grant the Seltas flight.,Seltas
https://static.wikia.nocookie.net/monsterhunter/images/c/c2/MH4G-Claw_Icon_Green.png,Seltas Hardhorn,8,3240,A vicious horn that the Seltas sharpens on boulders as if whetting a blade.,Seltas
https://static.wikia.nocookie.net/monsterhunter/images/a/ad/FourthGen-Carapace_Icon_Dark_Green.png,S.Queen Cortex,8,5600,"An especially thick, iridescent carapace used in impressive Decorations.",Seltas Queen
https://static.wikia.nocookie.net/monsterhunter/images/5/53/MH4G-Monster_Parts_Icon_Dark_Green.png,S.Queen Pectus+,8,5940,Especially thick chest plating. Nearby gas holes have given it an odd aroma.,Seltas Queen
https://static.wikia.nocookie.net/monsterhunter/images/c/c0/MH4G-Claw_Icon_Dark_Green.png,S.Queen Hardclaw,8,8910,"A beefy Seltas Queen claw. Dull, but its high durability suits it for equipment.",Seltas Queen
https://static.wikia.nocookie.net/monsterhunter/images/5/53/MH4G-Monster_Parts_Icon_Dark_Green.png,S.Queen Maw,8,6320,A large jaw that opens laterally to chew through meals with ease.,Seltas Queen
https://static.wikia.nocookie.net/monsterhunter/images/5/53/MH4G-Monster_Parts_Icon_Dark_Green.png,S.Queen Moonlash,8,7080,"Large shears from the tip of the tail. Inspires servitude from Seltas, fear in humans.",Seltas Queen
https://static.wikia.nocookie.net/monsterhunter/images/a/ab/MH4G-Medicine_Icon_Dark_Green.png,D.S.QueenConcentrate,8,14000,An abnormally secreted substance acclaimed for its use in Neopteron forging.,Seltas Queen
https://static.wikia.nocookie.net/monsterhunter/images/a/ad/FourthGen-Carapace_Icon_Dark_Green.png,Hyper S.Queen Cortex,8,9510,"Darker than normal Seltas Queen shell, this tough Hyper shell emits an ominous glow.",Seltas Queen
https://static.wikia.nocookie.net/monsterhunter/images/6/61/FourthGen-Carapace_Icon_Orange.png,Barroth Carapace,6,1170,"A Barroth's carapace coated in multiple layers of mud, making it quite rigid.",Barroth
https://static.wikia.nocookie.net/monsterhunter/images/6/61/FourthGen-Carapace_Icon_Orange.png,Barroth Cortex,8,3510,A Barroth's cortex. Years' worth of mud have hardened it beyond all measure.,Barroth
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Barroth Ridge+,6,1440,"A thick, sturdy part of a Barroth backplate. Mud and sunlight have helped to harden it further.",Barroth
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Barroth Chine,8,4320,"The thickest part of a Barroth's backplate. Mud, sun, and age have made it rock-hard.",Barroth
https://static.wikia.nocookie.net/monsterhunter/images/4/46/MH4G-Claw_Icon_Orange.png,Barroth Claw+,6,1560,A polished claw sharpened by sand and dirt. It can dig through even the toughest earth.,Barroth
https://static.wikia.nocookie.net/monsterhunter/images/4/46/MH4G-Claw_Icon_Orange.png,Barroth Talon,8,4680,A strong claw found on only the most formidable of Barroth. It can easily dig through solid rock.,Barroth
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Barroth Scalp,6,3600,This durable part of a Barroth's skull is also the hardest to remove.,Barroth
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Barroth Crown,8,7200,The heavy scalp of a formidable Barroth. As hard to remove as it is durable.,Barroth
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Barroth Tail,6,2160,"Barroth tails aren't very valuable, but the meat is hailed as a delicacy.",Barroth
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Barroth Lash,8,4320,"A rigid tail carved from a select few Barroth. Inexpensive, but surprisingly versatile.",Barroth
https://static.wikia.nocookie.net/monsterhunter/images/c/c0/MH4G-Dung_Icon_Orange.png,Fertile Mud,6,600,Mud that Barroth roll around in. Nutrient-rich and great for farming.,Barroth
https://static.wikia.nocookie.net/monsterhunter/images/6/61/FourthGen-Carapace_Icon_Orange.png,Hyper Barroth Cortex,8,4210,"Darker than normal Barroth shell, this tough Hyper shell emits an ominous glow.",Barroth
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Uragaan Shard,8,4950,An impenetrable scale found on certain Uragaan. Formed when layers of hard ore bonded.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Carapace_Icon_Yellow.png,Uragaan Cortex,8,6690,"An especially hard Uragaan cortex. Crafting with it can be a trying task, to say the least.",Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Uragaan Jaw+,8,7560,An exceptionally heavy Uragaan jaw. Its destructive power comes from a makeup of dense ore.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Uragaan Scute+,8,8700,A highly heat-resistant Uragaan scute. Its thermal insulation promises new armor possibilities.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Mantle_Icon_Yellow.png,Uragaan Pallium,9,12750,A legendary Uragaan shell. Those who craft it rule the earth and seize the sky.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Hyper Uragaan Shard,8,5940,"Darker than normal Uragaan scales, this tough Hyper scale emits an ominous glow.",Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/6/63/MH4G-Scale_Icon_Brown.png,Crystalbeard Shard,9,6930,An exquisite Crystalbeard Uragaan scale. Has exceptional shock-absorbing ability.,Crystalbeard Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Crystalbeard Mandible,9,10560,An exceptional Crystalbeard Uragaan jaw. Contains so much ore that it is dazzlingly bright.,Crystalbeard Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/9/9d/MH4G-Ore_Icon_Purple.png,Large Treasure Nugget,9,20000,A large stone shard taken from a Crystalbeard Uragaan. Prized for the rare minerals within it.,Crystalbeard Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/1/14/FourthGen-Carapace_Icon_Blue.png,Brach Cortex,8,4500,Thick cortex of a Brachydios. Its stoic beauty adds strength and dignity to equipment.,Brachydios
https://static.wikia.nocookie.net/monsterhunter/images/c/c2/MH4G-Monster_Parts_Icon_Blue.png,Fine Brach Ebonshell,8,5700,"A premium Brachydios brace. The slime coating may contain weird bacteria, so be careful.",Brachydios
https://static.wikia.nocookie.net/monsterhunter/images/c/c2/MH4G-Monster_Parts_Icon_Blue.png,Brach Crown,8,7290,A large head projection that continually produces potent slime from within.,Brachydios
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Medicine_Icon_Light_Green.png,Glowing Slime,8,3690,A highly volatile fluid used by especially savage Brachydios. Handle very carefully!,Brachydios
