name,armor_set_id,min_defense,max_defense,fire,ice,thunder,water,dragon,rarity,hunter_type,wearable_by,num_slots
Plesioth Vambraces X,766,114,156,-2,2,-4,4,1,8,blademaster,both,1
Plesioth Greaves X,766,114,156,-2,2,-4,4,1,8,blademaster,both,1
Blango Helm X,767,108,150,-4,4,0,1,0,8,blademaster,both,1
Blango Mail X,767,108,150,-4,4,0,1,0,8,blademaster,both,2
Blango Vambraces X,767,108,150,-4,4,0,1,0,8,blademaster,both,2
Blango Tassets X,767,108,150,-4,4,0,1,0,8,blademaster,both,0
Blango Greaves X,767,108,150,-4,4,0,1,0,8,blademaster,both,2
Blango Helm GX,768,116,158,-4,4,0,1,0,8,blademaster,both,2
Blango Mail GX,768,116,158,-4,4,0,1,0,8,blademaster,both,1
Blango Vambraces GX,768,116,158,-4,4,0,1,0,8,blademaster,both,1
Blango Tassets GX,768,116,158,-4,4,0,1,0,8,blademaster,both,1
Blango Greaves GX,768,116,158,-4,4,0,1,0,8,blademaster,both,2
Lava Helm X,769,114,156,4,0,0,-4,1,8,blademaster,both,0
Lava Mail X,769,114,156,4,0,0,-4,1,8,blademaster,both,1
Lava Vambraces X,769,114,156,4,0,0,-4,1,8,blademaster,both,1
Lava Tassets X,769,114,156,4,0,0,-4,1,8,blademaster,both,1
Lava Greaves X,769,114,156,4,0,0,-4,1,8,blademaster,both,2
Lavasioth Helm GX,770,120,162,4,0,0,-4,1,8,blademaster,both,1
Lavasioth Mail GX,770,120,162,4,0,0,-4,1,8,blademaster,both,1
Lavasioth Braces GX,770,120,162,4,0,0,-4,1,8,blademaster,both,2
Lavasioth Tassets GX,770,120,162,4,0,0,-4,1,8,blademaster,both,2
Lavasioth Greaves GX,770,120,162,4,0,0,-4,1,8,blademaster,both,2
Ceanataur Helm X,771,110,152,1,-1,-1,2,0,8,blademaster,both,2
Ceanataur Mail X,771,110,152,1,-1,-1,2,0,8,blademaster,both,2
Ceanataur Braces X,771,110,152,1,-1,-1,2,0,8,blademaster,both,2
Ceanataur Tassets X,771,110,152,1,-1,-1,2,0,8,blademaster,both,1
Ceanataur Greaves X,771,110,152,1,-1,-1,2,0,8,blademaster,both,2
Ceanataur Helm GX,772,118,160,1,-1,-1,2,0,8,blademaster,both,1
Ceanataur Mail GX,772,118,160,1,-1,-1,2,0,8,blademaster,both,0
Ceanataur Braces GX,772,118,160,1,-1,-1,2,0,8,blademaster,both,1
Ceanataur Tassets GX,772,118,160,1,-1,-1,2,0,8,blademaster,both,0
Ceanataur Greaves GX,772,118,160,1,-1,-1,2,0,8,blademaster,both,1
Ceanataur Helm XR,773,104,146,1,-1,-1,2,0,8,blademaster,both,1
Ceanataur Mail XR,773,104,146,1,-1,-1,2,0,8,blademaster,both,1
Ceanataur Braces XR,773,104,146,1,-1,-1,2,0,8,blademaster,both,0
Ceanataur Tassets XR,773,104,146,1,-1,-1,2,0,8,blademaster,both,1
Ceanataur Greaves XR,773,104,146,1,-1,-1,2,0,8,blademaster,both,1
Najarala Helm X,774,112,154,1,-3,0,-1,1,8,blademaster,both,1
Najarala Mail X,774,112,154,1,-3,0,-1,1,8,blademaster,both,1
Najarala Braces X,774,112,154,1,-3,0,-1,1,8,blademaster,both,1
Najarala Faulds X,774,112,154,1,-3,0,-1,1,8,blademaster,both,2
Najarala Greaves X,774,112,154,1,-3,0,-1,1,8,blademaster,both,2
Nargacuga Helm X,775,100,142,-2,1,-3,1,1,8,blademaster,both,1
Nargacuga Mail X,775,100,142,-2,1,-3,1,1,8,blademaster,both,1
Nargacuga Braces X,775,100,142,-2,1,-3,1,1,8,blademaster,both,2
Nargacuga Faulds X,775,100,142,-2,1,-3,1,1,8,blademaster,both,3
Nargacuga Greaves X,775,100,142,-2,1,-3,1,1,8,blademaster,both,1
Garuga Helm X,776,116,158,2,0,2,-1,0,8,blademaster,both,0
Garuga Mail X,776,116,158,2,0,2,-1,0,8,blademaster,both,1
Garuga Vambraces X,776,116,158,2,0,2,-1,0,8,blademaster,both,1
Garuga Tassets X,776,116,158,2,0,2,-1,0,8,blademaster,both,2
Garuga Greaves X,776,116,158,2,0,2,-1,0,8,blademaster,both,1
Uragaan Helm X,777,126,168,3,-1,0,-4,-2,8,blademaster,both,0
Uragaan Mail X,777,126,168,3,-1,0,-4,-2,8,blademaster,both,1
Uragaan Vambraces X,777,126,168,3,-1,0,-4,-2,8,blademaster,both,2
Uragaan Faulds X,777,126,168,3,-1,0,-4,-2,8,blademaster,both,1
Uragaan Greaves X,777,126,168,3,-1,0,-4,-2,8,blademaster,both,2
GX Kita Star Headdress,778,118,160,-2,3,-2,4,2,8,blademaster,both,2
GX Kita Star Jacket,778,118,160,-2,3,-2,4,2,8,blademaster,both,1
GX Kita Star Sleeves,778,118,160,-2,3,-2,4,2,8,blademaster,both,3
GX Kita Star Hakama,778,118,160,-2,3,-2,4,2,8,blademaster,both,2
G. Knight Feather X,779,104,146,0,0,0,0,0,8,blademaster,male,1
G. Knight Suit X,779,104,146,0,0,0,0,0,8,blademaster,male,1
G. Knight Gloves X,779,104,146,0,0,0,0,0,8,blademaster,male,1
G. Knight Coat X,779,104,146,0,0,0,0,0,8,blademaster,male,1
G. Knight Boots X,779,104,146,0,0,0,0,0,8,blademaster,male,1
Guild Bard Lobos X,780,104,146,0,0,0,0,0,8,blademaster,male,1
Guild Bard Bolero X,780,104,146,0,0,0,0,0,8,blademaster,male,1
Guild Bard Braces X,780,104,146,0,0,0,0,0,8,blademaster,male,1
Guild Bard Coil X,780,104,146,0,0,0,0,0,8,blademaster,male,1
Guild Bard Boots X,780,104,146,0,0,0,0,0,8,blademaster,male,1
Dark Metal Boots X,781,116,158,0,-1,0,-1,5,8,blademaster,both,0
Chrome Metal Coil X,782,110,152,-2,-2,-2,-2,4,8,blademaster,both,0
Chrome Metal Boots X,782,110,152,-2,-2,-2,-2,4,8,blademaster,both,0
Strange Helm X,783,110,152,1,1,1,1,3,8,blademaster,both,0
Strange Mail X,783,110,152,1,1,1,1,3,8,blademaster,both,0
Strange Vambraces X,783,110,152,1,1,1,1,3,8,blademaster,both,1
Strange Faulds X,783,110,152,1,1,1,1,3,8,blademaster,both,1
Strange Greaves X,783,110,152,1,1,1,1,3,8,blademaster,both,1
Leather Cap X,783,40,67,0,0,1,1,0,8,gunner,both,1
Leather Vest X,783,40,67,0,0,1,1,0,8,gunner,both,1
Leather Guards X,783,40,67,0,0,1,1,0,8,gunner,both,1
Leather Coat X,783,40,67,0,0,1,1,0,8,gunner,both,3
Leather Leggings X,783,40,67,0,0,1,1,0,8,gunner,both,2
Chainmail Cap X,784,41,68,0,1,1,0,0,8,gunner,both,3
Chainmail Vest X,784,41,68,0,1,1,0,0,8,gunner,both,1
Chainmail Guards X,784,41,68,0,1,1,0,0,8,gunner,both,1
Chainmail Coat X,784,41,68,0,1,1,0,0,8,gunner,both,2
Chainmail Leggings X,784,41,68,0,1,1,0,0,8,gunner,both,1
Bherna Cap X,785,44,71,0,0,0,2,0,8,gunner,both,2
Bherna Vest X,785,44,71,0,0,0,2,0,8,gunner,both,2
Bherna Guards X,785,44,71,0,0,0,2,0,8,gunner,both,1
Bherna Coat X,785,44,71,0,0,0,2,0,8,gunner,both,1
Bherna Leggings X,785,44,71,0,0,0,2,0,8,gunner,both,2
Hunting Cap X,786,44,71,2,0,0,0,0,8,gunner,both,2
Hunting Vest X,786,44,71,2,0,0,0,0,8,gunner,both,1
Hunting Guards X,786,44,71,2,0,0,0,0,8,gunner,both,1
Hunting Coat X,786,44,71,2,0,0,0,0,8,gunner,both,2
Hunting Leggings X,786,44,71,2,0,0,0,0,8,gunner,both,2
Mafumofu Cap X,787,44,71,-1,4,0,0,0,8,gunner,both,2
Mafumofu Jacket X,787,44,71,-1,4,0,0,0,8,gunner,both,1
Mafumofu Mittens X,787,44,71,-1,4,0,0,0,8,gunner,both,2
Mafumofu Coat X,787,44,71,-1,4,0,0,0,8,gunner,both,2
Mafumofu Tights X,787,44,71,-1,4,0,0,0,8,gunner,both,1
Yukumo Land Kasa Goku,788,44,71,0,0,2,0,0,8,gunner,both,1
Yukumo Land Dogi Goku,788,44,71,0,0,2,0,0,8,gunner,both,1
Yukumo Land Kote Goku,788,44,71,0,0,2,0,0,8,gunner,both,1
Yukumo Land Obi Goku,788,44,71,0,0,2,0,0,8,gunner,both,2
Yukumo Land Hakama Goku,788,44,71,0,0,2,0,0,8,gunner,both,2
Hunter's Cap X,789,51,78,0,0,0,0,0,8,gunner,both,0
Hunter's Vest X,789,51,78,0,0,0,0,0,8,gunner,both,1
Hunter's Guards X,789,51,78,0,0,0,0,0,8,gunner,both,1
Hunter's Coat X,789,51,78,0,0,0,0,0,8,gunner,both,1
Hunter's Leggings X,789,51,78,0,0,0,0,0,8,gunner,both,2
Hunter's Cap XR,790,48,75,0,0,0,0,0,8,gunner,both,2
Hunter's Vest XR,790,48,75,0,0,0,0,0,8,gunner,both,1
Hunter's Guards XR,790,48,75,0,0,0,0,0,8,gunner,both,0
Hunter's Coat XR,790,48,75,0,0,0,0,0,8,gunner,both,1
Hunter's Leggings XR,790,48,75,0,0,0,0,0,8,gunner,both,1
Bone Cap X,791,53,80,0,-1,0,0,0,8,gunner,both,1
Bone Vest X,791,53,80,0,-1,0,0,0,8,gunner,both,1
Bone Guards X,791,53,80,0,-1,0,0,0,8,gunner,both,2
Bone Coat X,791,53,80,0,-1,0,0,0,8,gunner,both,2
Bone Leggings X,791,53,80,0,-1,0,0,0,8,gunner,both,1
Metal Feet X,792,57,84,0,0,-2,3,0,8,gunner,both,1
Grand Chaos Diadem,793,54,81,4,0,0,-2,0,8,gunner,both,2
Grand Chaos Brigandine,793,54,81,4,0,0,-2,0,8,gunner,both,3
Trapper's Gloves X,794,49,76,0,0,0,1,0,8,gunner,both,1
Trapper's Boots X,794,49,76,0,0,0,1,0,8,gunner,both,1
Maccao Gloves X,795,51,78,0,0,1,0,0,8,gunner,both,2
Maccao Boots X,795,51,78,0,0,1,0,0,8,gunner,both,2
Jaggi Gloves X,796,51,78,0,1,0,0,0,8,gunner,both,2
Jaggi Boots X,796,51,78,0,1,0,0,0,8,gunner,both,2
Melahoa Bloom X,797,57,84,0,0,1,1,0,8,gunner,both,1
Melahoa Stalk X,797,57,84,0,0,1,1,0,8,gunner,both,0
Melahoa Petal X,797,57,84,0,0,1,1,0,8,gunner,both,1
Melahoa Trunk X,797,57,84,0,0,1,1,0,8,gunner,both,3
Melahoa Taproot X,797,57,84,0,0,1,1,0,8,gunner,both,1
Melahoa Bloom Z,798,63,90,0,0,1,1,0,8,gunner,both,1
Melahoa Stalk Z,798,63,90,0,0,1,1,0,8,gunner,both,1
Melahoa Petal Z,798,63,90,0,0,1,1,0,8,gunner,both,1
Melahoa Trunk Z,798,63,90,0,0,1,1,0,8,gunner,both,3
Melahoa Taproot Z,798,63,90,0,0,1,1,0,8,gunner,both,1
Makluva Gills X,799,58,85,1,0,-2,3,0,8,gunner,both,1
Makluva Scale X,799,58,85,1,0,-2,3,0,8,gunner,both,1
Makluva Sucker X,799,58,85,1,0,-2,3,0,8,gunner,both,1
Makluva Fin X,799,58,85,1,0,-2,3,0,8,gunner,both,1
Makluva Leggings X,799,58,85,1,0,-2,3,0,8,gunner,both,2
Makluva Gills Z,800,64,91,1,0,-2,3,0,8,gunner,both,1
Makluva Scale Z,800,64,91,1,0,-2,3,0,8,gunner,both,2
Makluva Sucker Z,800,64,91,1,0,-2,3,0,8,gunner,both,1
Makluva Fin Z,800,64,91,1,0,-2,3,0,8,gunner,both,1
Makluva Leggings Z,800,64,91,1,0,-2,3,0,8,gunner,both,2
Obituary Clypeus X,801,62,89,3,-2,2,-2,4,8,gunner,male,1
Obituary Pleuron X,801,62,89,3,-2,2,-2,4,8,gunner,male,2
Obituary Manus X,801,62,89,3,-2,2,-2,4,8,gunner,male,1
Obituary Alae X,801,62,89,3,-2,2,-2,4,8,gunner,male,2
Obituary Tarsi X,801,62,89,3,-2,2,-2,4,8,gunner,male,0
Butterfly Clypeus X,802,62,89,3,-2,2,-2,4,8,gunner,female,1
Butterfly Pleuron X,802,62,89,3,-2,2,-2,4,8,gunner,female,2
Butterfly Manus X,802,62,89,3,-2,2,-2,4,8,gunner,female,1
Butterfly Alae X,802,62,89,3,-2,2,-2,4,8,gunner,female,2
Butterfly Tarsi X,802,62,89,3,-2,2,-2,4,8,gunner,female,0
Death Stench Soul X,803,61,88,3,-1,1,1,0,8,gunner,both,1
Death Stench Heart X,803,61,88,3,-1,1,1,0,8,gunner,both,2
Death Stench Grasp X,803,61,88,3,-1,1,1,0,8,gunner,both,2
Death Stench Belly X,803,61,88,3,-1,1,1,0,8,gunner,both,1
Death Stench March X,803,61,88,3,-1,1,1,0,8,gunner,both,2
Death Stench Soul XR,804,58,85,3,-1,1,1,0,8,gunner,both,0
Death Stench Heart XR,804,58,85,3,-1,1,1,0,8,gunner,both,1
Death Stench Grasp XR,804,58,85,3,-1,1,1,0,8,gunner,both,2
Death Stench Belly XR,804,58,85,3,-1,1,1,0,8,gunner,both,1
Death Stench March XR,804,58,85,3,-1,1,1,0,8,gunner,both,1
Acorn Cap X,805,53,80,3,-2,0,3,0,8,gunner,both,1
Acorn Vest X,805,53,80,3,-2,0,3,0,8,gunner,both,0
Mosgharl Brim X,806,53,80,-3,3,0,2,0,8,gunner,male,1
Mosgharl Ribguard X,806,53,80,-3,3,0,2,0,8,gunner,male,1
Mosgharl Tendril X,806,53,80,-3,3,0,2,0,8,gunner,male,1
Mosgharl Fronds X,806,53,80,-3,3,0,2,0,8,gunner,male,2
Mosgharl Radicles X,806,53,80,-3,3,0,2,0,8,gunner,male,1
Mosgharl Brim X,807,53,80,-3,3,0,2,0,8,gunner,female,1
Mosgharl Ribguard X,807,53,80,-3,3,0,2,0,8,gunner,female,1
Mosgharl Tendril X,807,53,80,-3,3,0,2,0,8,gunner,female,1
Mosgharl Fronds X,807,53,80,-3,3,0,2,0,8,gunner,female,2
Mosgharl Radicles X,807,53,80,-3,3,0,2,0,8,gunner,female,1
Edel Bloom X,808,52,79,-1,0,-1,4,0,8,gunner,both,2
Edel Ribguard X,808,52,79,-1,0,-1,4,0,8,gunner,both,1
Edel Tendril X,808,52,79,-1,0,-1,4,0,8,gunner,both,1
Edel Fronds X,808,52,79,-1,0,-1,4,0,8,gunner,both,2
Edel Radicles X,808,52,79,-1,0,-1,4,0,8,gunner,both,0
Skalda Clypeus X,809,61,88,4,-1,-1,-1,3,8,gunner,male,1
Skalda Pleuron X,809,61,88,4,-1,-1,-1,3,8,gunner,male,1
Skalda Manus X,809,61,88,4,-1,-1,-1,3,8,gunner,male,1
Skalda Alae X,809,61,88,4,-1,-1,-1,3,8,gunner,male,2
Skalda Tarsi X,809,61,88,4,-1,-1,-1,3,8,gunner,male,2
Spio Clypeus X,810,61,88,4,-1,-1,-1,3,8,gunner,female,1
Spio Pleuron X,810,61,88,4,-1,-1,-1,3,8,gunner,female,1
Spio Manus X,810,61,88,4,-1,-1,-1,3,8,gunner,female,1
Spio Alae X,810,61,88,4,-1,-1,-1,3,8,gunner,female,2
Spio Tarsi X,810,61,88,4,-1,-1,-1,3,8,gunner,female,2
Alloy Cap X,811,66,93,-1,-1,-1,0,0,8,gunner,both,1
Alloy Vest X,811,66,93,-1,-1,-1,0,0,8,gunner,both,1
Alloy Guards X,811,66,93,-1,-1,-1,0,0,8,gunner,both,0
Alloy Coat X,811,66,93,-1,-1,-1,0,0,8,gunner,both,2
Alloy Leggings X,811,66,93,-1,-1,-1,0,0,8,gunner,both,2
Alloy Cap XR,812,61,88,-1,-1,-1,0,0,8,gunner,both,1
Alloy Vest XR,812,61,88,-1,-1,-1,0,0,8,gunner,both,1
Alloy Guards XR,812,61,88,-1,-1,-1,0,0,8,gunner,both,0
Alloy Coat XR,812,61,88,-1,-1,-1,0,0,8,gunner,both,0
Alloy Leggings XR,812,61,88,-1,-1,-1,0,0,8,gunner,both,0
Battle Cap X,813,66,93,2,0,-1,-1,0,8,gunner,both,2
Battle Vest X,813,66,93,2,0,-1,-1,0,8,gunner,both,2
Battle Guards X,813,66,93,2,0,-1,-1,0,8,gunner,both,1
Battle Coat X,813,66,93,2,0,-1,-1,0,8,gunner,both,0
Battle Leggings X,813,66,93,2,0,-1,-1,0,8,gunner,both,1
Ingot Cap X,814,67,94,-1,0,2,-1,0,8,gunner,both,2
Ingot Vest X,814,67,94,-1,0,2,-1,0,8,gunner,both,1
Ingot Guards X,814,67,94,-1,0,2,-1,0,8,gunner,both,1
Ingot Coat X,814,67,94,-1,0,2,-1,0,8,gunner,both,3
Ingot Leggings X,814,67,94,-1,0,2,-1,0,8,gunner,both,1
Ingot Cap XR,815,62,89,-1,0,2,-1,0,8,gunner,both,0
Ingot Vest XR,815,62,89,-1,0,2,-1,0,8,gunner,both,0
Ingot Guards XR,815,62,89,-1,0,2,-1,0,8,gunner,both,1
Ingot Coat XR,815,62,89,-1,0,2,-1,0,8,gunner,both,0
Ingot Leggings XR,815,62,89,-1,0,2,-1,0,8,gunner,both,0
High Metal Cap X,816,66,93,0,-1,3,-1,0,8,gunner,both,1
High Metal Vest X,816,66,93,0,-1,3,-1,0,8,gunner,both,1
High Metal Guards X,816,66,93,0,-1,3,-1,0,8,gunner,both,0
High Metal Coat X,816,66,93,0,-1,3,-1,0,8,gunner,both,2
Hi Metal Leggings X,816,66,93,0,-1,3,-1,0,8,gunner,both,2
High Metal Cap Z,817,66,93,0,-1,3,-1,0,8,gunner,both,0
High Metal Vest Z,817,66,93,0,-1,3,-1,0,8,gunner,both,1
High Metal Guards Z,817,66,93,0,-1,3,-1,0,8,gunner,both,1
High Metal Coat Z,817,66,93,0,-1,3,-1,0,8,gunner,both,1
Hi Metal Leggings Z,817,66,93,0,-1,3,-1,0,8,gunner,both,1
Pink Metal Feet X,818,61,88,6,-1,-1,-1,0,8,gunner,female,1
Lobster Mask X,819,61,88,-1,-1,-1,5,-1,8,gunner,both,1
Lobster Vest X,819,61,88,-1,-1,-1,5,-1,8,gunner,both,0
Lobster Guards X,819,61,88,-1,-1,-1,5,-1,8,gunner,both,1
Lobster Coat X,819,61,88,-1,-1,-1,5,-1,8,gunner,both,0
Lobster Feet X,819,61,88,-1,-1,-1,5,-1,8,gunner,both,1
Vaik Cap X,820,66,93,0,-1,-2,4,0,8,gunner,both,2
Vaik Vest X,820,66,93,0,-1,-2,4,0,8,gunner,both,0
Vaik Guards X,820,66,93,0,-1,-2,4,0,8,gunner,both,1
Vaik Coat X,820,66,93,0,-1,-2,4,0,8,gunner,both,2
Vaik Leggings X,820,66,93,0,-1,-2,4,0,8,gunner,both,2
Bistro Cap X,821,58,85,4,3,0,1,0,8,gunner,both,1
Bistro Vest X,821,58,85,4,3,0,1,0,8,gunner,both,1
Bistro Apron X,821,58,85,4,3,0,1,0,8,gunner,both,1
Patissier's Cap X,822,61,88,4,2,0,0,-2,8,gunner,both,1
Patissier's Vest X,822,61,88,4,2,0,0,-2,8,gunner,both,0
Patissier's Mitts X,822,61,88,4,2,0,0,-2,8,gunner,both,1
Patissier's Apron X,822,61,88,4,2,0,0,-2,8,gunner,both,2
Patissier's Footwear X,822,61,88,4,2,0,0,-2,8,gunner,both,1
Gourmew Cap X,823,69,96,1,1,1,1,1,8,gunner,male,3
Gourmew Vest X,823,69,96,1,1,1,1,1,8,gunner,male,0
Gourmew Mitts X,823,69,96,1,1,1,1,1,8,gunner,male,0
Gourmew Apron X,823,69,96,1,1,1,1,1,8,gunner,male,0
Gourmew Paws X,823,69,96,1,1,1,1,1,8,gunner,male,2
Gourmew Cap X,824,69,96,1,1,1,1,1,8,gunner,female,3
Gourmew Vest X,824,69,96,1,1,1,1,1,8,gunner,female,0
Gourmew Mitts X,824,69,96,1,1,1,1,1,8,gunner,female,0
Gourmew Apron X,824,69,96,1,1,1,1,1,8,gunner,female,0
Gourmew Paws X,824,69,96,1,1,1,1,1,8,gunner,female,2
Aelucanth Clypeus X,825,66,93,-2,-2,3,0,3,8,gunner,male,1
Aelucanth Pleuron X,825,66,93,-2,-2,3,0,3,8,gunner,male,1
Aelucanth Manus X,825,66,93,-2,-2,3,0,3,8,gunner,male,0
Aelucanth Alae X,825,66,93,-2,-2,3,0,3,8,gunner,male,1
Aelucanth Tarsi X,825,66,93,-2,-2,3,0,3,8,gunner,male,1
Rhopessa Clypeus X,826,66,93,-2,-2,3,0,3,8,gunner,female,1
Rhopessa Pleuron X,826,66,93,-2,-2,3,0,3,8,gunner,female,1
Rhopessa Manus X,826,66,93,-2,-2,3,0,3,8,gunner,female,0
Rhopessa Alae X,826,66,93,-2,-2,3,0,3,8,gunner,female,1
Rhopessa Tarsi X,826,66,93,-2,-2,3,0,3,8,gunner,female,1
Lecturer's Cap X,827,61,88,0,0,0,0,0,8,gunner,female,0
Lecturer's Jacket X,827,61,88,0,0,0,0,0,8,gunner,female,0
Lecturer's Guards X,827,61,88,0,0,0,0,0,8,gunner,female,1
Lecturer's Frills X,827,61,88,0,0,0,0,0,8,gunner,female,0
Lecturer's Footwear X,827,61,88,0,0,0,0,0,8,gunner,female,2
Derring Cap X,828,63,90,1,1,1,1,1,8,gunner,both,2
Derring Vest X,828,63,90,1,1,1,1,1,8,gunner,both,1
Derring Guards X,828,63,90,1,1,1,1,1,8,gunner,both,0
Derring Coat X,828,63,90,1,1,1,1,1,8,gunner,both,0
Derring Leggings X,828,63,90,1,1,1,1,1,8,gunner,both,2
Artian Cap X,829,67,94,3,2,-2,-2,3,8,gunner,both,3
Artian Vest X,829,67,94,3,2,-2,-2,3,8,gunner,both,1
Artian Guards X,829,67,94,3,2,-2,-2,3,8,gunner,both,1
Artian Coat X,829,67,94,3,2,-2,-2,3,8,gunner,both,1
Artian Leggings X,829,67,94,3,2,-2,-2,3,8,gunner,both,1
Artian Cap XR,830,63,90,3,2,-2,-2,3,8,gunner,both,1
Artian Vest XR,830,63,90,3,2,-2,-2,3,8,gunner,both,2
Artian Guards XR,830,63,90,3,2,-2,-2,3,8,gunner,both,1
Artian Coat XR,830,63,90,3,2,-2,-2,3,8,gunner,both,0
Artian Leggings XR,830,63,90,3,2,-2,-2,3,8,gunner,both,0
French Maid Glasses X,831,61,88,0,0,0,0,0,8,gunner,female,1
French Maid Vest X,831,61,88,0,0,0,0,0,8,gunner,female,1
French Maid Sleeves X,831,61,88,0,0,0,0,0,8,gunner,female,1
French Maid Frills X,831,61,88,0,0,0,0,0,8,gunner,female,1
French Maid Tights X,831,61,88,0,0,0,0,0,8,gunner,female,1
Campanile Masacap,832,61,88,0,0,0,0,0,8,gunner,female,1
Campanile Masajacket,832,61,88,0,0,0,0,0,8,gunner,female,0
Campanile Masasleeves,832,61,88,0,0,0,0,0,8,gunner,female,1
Campanile Masaskirt,832,61,88,0,0,0,0,0,8,gunner,female,1
Campanile Masapants,832,61,88,0,0,0,0,0,8,gunner,female,1
Hawkcap X,833,68,95,0,0,0,0,0,8,gunner,male,0
Hawkjacket X,833,68,95,0,0,0,0,0,8,gunner,male,0
Hawkguards X,833,68,95,0,0,0,0,0,8,gunner,male,1
Hawkcoat X,833,68,95,0,0,0,0,0,8,gunner,male,2
Hawkfeet X,833,68,95,0,0,0,0,0,8,gunner,male,2
Scholarly Cap X,834,68,95,0,0,0,0,0,8,gunner,both,1
Scholarly Vest X,834,68,95,0,0,0,0,0,8,gunner,both,2
Scholarly Cuffs X,834,68,95,0,0,0,0,0,8,gunner,both,2
Scholarly Coat X,834,68,95,0,0,0,0,0,8,gunner,both,1
Scholarly Tights X,834,68,95,0,0,0,0,0,8,gunner,both,2
Dober Cap X,835,69,96,-2,0,0,0,5,8,gunner,both,2
Dober Vest X,835,69,96,-2,0,0,0,5,8,gunner,both,1
Dober Guards X,835,69,96,-2,0,0,0,5,8,gunner,both,0
Dober Coat X,835,69,96,-2,0,0,0,5,8,gunner,both,1
Dober Leggings X,835,69,96,-2,0,0,0,5,8,gunner,both,1
Scholar's Cap X,836,68,95,0,0,0,0,0,8,gunner,female,1
Scholar's Vest X,836,68,95,0,0,0,0,0,8,gunner,female,2
Scholar's Sleeves X,836,68,95,0,0,0,0,0,8,gunner,female,2
Scholar's Mini X,836,68,95,0,0,0,0,0,8,gunner,female,2
Scholar's Sandals X,836,68,95,0,0,0,0,0,8,gunner,female,3
Sailor Cap X,837,68,95,0,0,0,0,0,8,gunner,female,1
Sailor Vest X,837,68,95,0,0,0,0,0,8,gunner,female,1
Sailor Sleeves X,837,68,95,0,0,0,0,0,8,gunner,female,2
Sailor Mini X,837,68,95,0,0,0,0,0,8,gunner,female,2
Sailor Sandals X,837,68,95,0,0,0,0,0,8,gunner,female,2
Mariner Cap X,838,68,95,0,0,0,0,0,8,gunner,female,1
Mariner Vest X,838,68,95,0,0,0,0,0,8,gunner,female,1
Mariner Sleeves X,838,68,95,0,0,0,0,0,8,gunner,female,1
Mariner Frills X,838,68,95,0,0,0,0,0,8,gunner,female,1
Mariner Sandals X,838,68,95,0,0,0,0,0,8,gunner,female,1
Slagtoth Cowl X,839,52,79,-2,-1,0,3,1,8,gunner,both,1
Slagtoth Wrap X,839,52,79,-2,-1,0,3,1,8,gunner,both,0
Jaggi Cap X,840,52,79,-2,0,0,0,0,8,gunner,both,0
Jaggi Vest X,840,52,79,-2,0,0,0,0,8,gunner,both,1
Jaggi Guards X,840,52,79,-2,0,0,0,0,8,gunner,both,2
Jaggi Coat X,840,52,79,-2,0,0,0,0,8,gunner,both,1
Jaggi Leggings X,840,52,79,-2,0,0,0,0,8,gunner,both,1
Maccao Cap X,841,53,80,-2,1,1,1,1,8,gunner,both,1
Maccao Vest X,841,53,80,-2,1,1,1,1,8,gunner,both,1
Maccao Guards X,841,53,80,-2,1,1,1,1,8,gunner,both,2
Maccao Coat X,841,53,80,-2,1,1,1,1,8,gunner,both,2
Maccao Leggings X,841,53,80,-2,1,1,1,1,8,gunner,both,1
Velociprey Cap X,842,53,80,0,-2,1,1,0,8,gunner,both,1
Velociprey Vest X,842,53,80,0,-2,1,1,0,8,gunner,both,0
Velociprey Guards X,842,53,80,0,-2,1,1,0,8,gunner,both,2
Velociprey Coat X,842,53,80,0,-2,1,1,0,8,gunner,both,2
Velociprey Leggings X,842,53,80,0,-2,1,1,0,8,gunner,both,2
Giaprey Cap X,843,53,80,0,3,-1,0,0,8,gunner,both,1
Giaprey Vest X,843,53,80,0,3,-1,0,0,8,gunner,both,1
Giaprey Guards X,843,53,80,0,3,-1,0,0,8,gunner,both,1
Giaprey Coat X,843,53,80,0,3,-1,0,0,8,gunner,both,2
Giaprey Leggings X,843,53,80,0,3,-1,0,0,8,gunner,both,3
Genprey Cap X,844,54,81,1,-2,2,0,0,8,gunner,both,2
Genprey Vest X,844,54,81,1,-2,2,0,0,8,gunner,both,1
Genprey Guards X,844,54,81,1,-2,2,0,0,8,gunner,both,1
Genprey Coat X,844,54,81,1,-2,2,0,0,8,gunner,both,2
Genprey Leggings X,844,54,81,1,-2,2,0,0,8,gunner,both,1
Genprey Cap GX,845,60,87,1,-2,2,0,0,8,gunner,both,1
Genprey Vest GX,845,60,87,1,-2,2,0,0,8,gunner,both,1
Genprey Guards GX,845,60,87,1,-2,2,0,0,8,gunner,both,2
Genprey Coat GX,845,60,87,1,-2,2,0,0,8,gunner,both,2
Genprey Leggings GX,845,60,87,1,-2,2,0,0,8,gunner,both,2
Vespoid Cap X,846,54,81,-2,2,2,2,3,8,gunner,both,3
Vespoid Vest X,846,54,81,-2,2,2,2,3,8,gunner,both,2
Vespoid Guards X,846,54,81,-2,2,2,2,3,8,gunner,both,2
Vespoid Coat X,846,54,81,-2,2,2,2,3,8,gunner,both,1
Vespoid Leggings X,846,54,81,-2,2,2,2,3,8,gunner,both,2
