chance,map,area,rank,node,appear_chance,min,max,name,amount,item
20,Volcano,2,low,1,,3,5,Coal,1,
15,Volcano,2,low,1,,3,5,Dragonite Ore,1,
10,Volcano,2,low,1,,3,5,Sunspire Jewel,1,
5,Volcano,2,low,1,,3,5,Firestone,1,
5,Volcano,2,low,1,,3,5,Aquaglow Jewel,1,
25,Volcano,2,low,2,,3,5,Iron Ore,1,
20,Volcano,2,low,2,,3,5,Machalite Ore,1,
15,Volcano,2,low,2,,3,5,Armor Sphere,1,
15,Volcano,2,low,2,,3,5,Coal,2,
10,Volcano,2,low,2,,3,5,Coal,1,
5,Volcano,2,low,2,,3,5,Firestone,1,
5,Volcano,2,low,2,,3,5,Armor Sphere+,1,
5,Volcano,2,low,2,,3,5,Mystery Charm,1,
40,Volcano,2,low,3,,3,5,Godbug,1,
20,Volcano,2,low,3,,3,5,Thunderbug,1,
15,Volcano,2,low,3,,3,5,Carpenterbug,1,
10,Volcano,2,low,3,,3,5,Hercudrome,1,
10,Volcano,2,low,3,,3,5,Royal Rhino,1,
5,Volcano,2,low,3,,3,5,Worm,1,
25,Volcano,2,low,4,,1,1,Earth Crystal,1,
20,Volcano,2,low,4,,1,1,Coal,1,
15,Volcano,2,low,4,,1,1,Iron Ore,1,
15,Volcano,2,low,4,,1,1,Machalite Ore,1,
15,Volcano,2,low,4,,1,1,Disc Stone,1,
5,Volcano,2,low,4,,1,1,Firestone,1,
5,Volcano,2,low,4,,1,1,Mystery Charm,1,
45,Volcano,2,low,5,80,3,5,Carpenterbug,1,
25,Volcano,2,low,5,80,3,5,Worm,1,
10,Volcano,2,low,5,80,3,5,Shiny Beetle,1,
10,Volcano,2,low,5,80,3,5,Hercudrome,1,
10,Volcano,2,low,5,80,3,5,Royal Rhino,1,
25,Volcano,2,low,6,20,3,5,Shiny Beetle,1,
25,Volcano,2,low,6,20,3,5,Hercudrome,1,
20,Volcano,2,low,6,20,3,5,Royal Rhino,1,
15,Volcano,2,low,6,20,3,5,Godbug,1,
15,Volcano,2,low,6,20,3,5,Carpenterbug,1,
30,Volcano,2,low,7,80,3,5,Fire Herb,1,
30,Volcano,2,low,7,80,3,5,Hot Pepper,1,
30,Volcano,2,low,7,80,3,5,Tropical Berry,1,
10,Volcano,2,low,7,80,3,5,Sap Plant,1,
25,Volcano,2,low,8,20,3,5,Fire Herb,1,
25,Volcano,2,low,8,20,3,5,Sap Plant,1,
25,Volcano,2,low,8,20,3,5,Hot Pepper,1,
25,Volcano,2,low,8,20,3,5,Tropical Berry,1,
15,Volcano,2,high,1,,3,5,Dragonite Ore,1,
15,Volcano,2,high,1,,3,5,Carbalite Ore,1,
10,Volcano,2,high,1,,3,5,Earth Crystal,1,
10,Volcano,2,high,1,,3,5,Disc Stone,1,
10,Volcano,2,high,1,,3,5,Fucium Ore,1,
10,Volcano,2,high,1,,3,5,Bloodrun Jewel,1,
10,Volcano,2,high,1,,3,5,Coal,1,
5,Volcano,2,high,1,,3,5,Firestone,1,
5,Volcano,2,high,1,,3,5,Firecell Stone,1,
5,Volcano,2,high,1,,3,5,Lazurite Jewel,1,
5,Volcano,2,high,1,,3,5,Volatile Coal,1,
20,Volcano,2,high,2,,3,5,Machalite Ore,1,
15,Volcano,2,high,2,,3,5,Coal,2,
10,Volcano,2,high,2,,3,5,Iron Ore,1,
10,Volcano,2,high,2,,3,5,Carbalite Ore,1,
10,Volcano,2,high,2,,3,5,Firecell Stone,1,
10,Volcano,2,high,2,,3,5,Shining Charm,1,
10,Volcano,2,high,2,,3,5,Timeworn Charm,1,
5,Volcano,2,high,2,,3,5,Firestone,1,
5,Volcano,2,high,2,,3,5,Mystery Charm,1,
5,Volcano,2,high,2,,3,5,Volatile Coal,1,
30,Volcano,2,high,3,,3,5,Godbug,1,
20,Volcano,2,high,3,,3,5,Thunderbug,1,
20,Volcano,2,high,3,,3,5,King Scarab,1,
10,Volcano,2,high,3,,3,5,Hercudrome,1,
10,Volcano,2,high,3,,3,5,Royal Rhino,1,
6,Volcano,2,high,3,,3,5,Worm,1,
2,Volcano,2,high,3,,3,5,Rare Scarab,1,
2,Volcano,2,high,3,,3,5,Divine Rhino,1,
15,Volcano,2,high,4,,1,1,Machalite Ore,1,
15,Volcano,2,high,4,,1,1,Disc Stone,1,
15,Volcano,2,high,4,,1,1,Coal,1,
10,Volcano,2,high,4,,1,1,Iron Ore,1,
10,Volcano,2,high,4,,1,1,Earth Crystal,1,
10,Volcano,2,high,4,,1,1,Carbalite Ore,1,
5,Volcano,2,high,4,,1,1,Firestone,1,
5,Volcano,2,high,4,,1,1,Hard Armor Sphere,1,
5,Volcano,2,high,4,,1,1,Mystery Charm,1,
5,Volcano,2,high,4,,1,1,Shining Charm,1,
5,Volcano,2,high,4,,1,1,Volatile Coal,1,
100,Volcano,2,high,5,,2,3,Burned Husk,1,
45,Volcano,2,high,6,80,3,5,King Scarab,1,
25,Volcano,2,high,6,80,3,5,Worm,1,
10,Volcano,2,high,6,80,3,5,Shiny Beetle,1,
10,Volcano,2,high,6,80,3,5,Hercudrome,1,
10,Volcano,2,high,6,80,3,5,Royal Rhino,1,
25,Volcano,2,high,7,20,3,5,Shiny Beetle,1,
25,Volcano,2,high,7,20,3,5,Hercudrome,1,
15,Volcano,2,high,7,20,3,5,King Scarab,1,
10,Volcano,2,high,7,20,3,5,Rare Scarab,1,
10,Volcano,2,high,7,20,3,5,Royal Rhino,1,
10,Volcano,2,high,7,20,3,5,Divine Rhino,1,
5,Volcano,2,high,7,20,3,5,Godbug,1,
30,Volcano,2,high,8,80,3,5,Fire Herb,1,
30,Volcano,2,high,8,80,3,5,Hot Pepper,1,
30,Volcano,2,high,8,80,3,5,Tropical Berry,1,
10,Volcano,2,high,8,80,3,5,Sap Plant,1,
25,Volcano,2,high,9,20,3,5,Fire Herb,1,
25,Volcano,2,high,9,20,3,5,Sap Plant,1,
25,Volcano,2,high,9,20,3,5,Hot Pepper,1,
25,Volcano,2,high,9,20,3,5,Tropical Berry,1,
20,Volcano,2,g,1,,3,5,Fucium Ore,1,
15,Volcano,2,g,1,,3,5,Eltalite Ore,1,
10,Volcano,2,g,1,,3,5,Disc Stone,2,
10,Volcano,2,g,1,,3,5,Firecell Stone,1,
10,Volcano,2,g,1,,3,5,Adamant Orb,1,
10,Volcano,2,g,1,,3,5,Coal,2,
5,Volcano,2,g,1,,3,5,Firestone,2,
5,Volcano,2,g,1,,3,5,Allfire Stone,1,
5,Volcano,2,g,1,,3,5,Meldspar Ore,1,
5,Volcano,2,g,1,,3,5,Sovereign Orb,1,
5,Volcano,2,g,1,,3,5,Volatile Coal,1,
15,Volcano,2,g,2,,3,5,Firecell Stone,1,
15,Volcano,2,g,2,,3,5,Enduring Charm,1,
15,Volcano,2,g,2,,3,5,Coal,2,
10,Volcano,2,g,2,,3,5,Firestone,2,
10,Volcano,2,g,2,,3,5,Allfire Stone,1,
10,Volcano,2,g,2,,3,5,Fucium Ore,1,
10,Volcano,2,g,2,,3,5,Timeworn Charm,1,
5,Volcano,2,g,2,,3,5,Earth Crystal,3,
5,Volcano,2,g,2,,3,5,Meldspar Ore,1,
5,Volcano,2,g,2,,3,5,Volatile Coal,1,
20,Volcano,2,g,3,,3,5,Thunderbug,2,
20,Volcano,2,g,3,,3,5,King Scarab,1,
15,Volcano,2,g,3,,3,5,Rare Scarab,1,
15,Volcano,2,g,3,,3,5,Divine Rhino,1,
10,Volcano,2,g,3,,3,5,Hercudrome,2,
10,Volcano,2,g,3,,3,5,Royal Rhino,1,
5,Volcano,2,g,3,,3,5,Worm,2,
5,Volcano,2,g,3,,3,5,Flutterfly,1,
20,Volcano,2,g,4,,1,1,Eltalite Ore,1,
15,Volcano,2,g,4,,1,1,Firestone,2,
10,Volcano,2,g,4,,1,1,Earth Crystal,3,
10,Volcano,2,g,4,,1,1,Disc Stone,2,
10,Volcano,2,g,4,,1,1,Firecell Stone,1,
10,Volcano,2,g,4,,1,1,Coal,2,
5,Volcano,2,g,4,,1,1,Allfire Stone,1,
5,Volcano,2,g,4,,1,1,King Armor Sphere,1,
5,Volcano,2,g,4,,1,1,Shining Charm,1,
5,Volcano,2,g,4,,1,1,Timeworn Charm,1,
5,Volcano,2,g,4,,1,1,Volatile Coal,1,
100,Volcano,2,g,5,,2,3,Burned Husk,1,
45,Volcano,2,g,6,80,3,5,King Scarab,1,
15,Volcano,2,g,6,80,3,5,Emperor Hopper,1,
10,Volcano,2,g,6,80,3,5,Worm,2,
10,Volcano,2,g,6,80,3,5,Shiny Beetle,2,
10,Volcano,2,g,6,80,3,5,Hercudrome,2,
10,Volcano,2,g,6,80,3,5,Royal Rhino,1,
30,Volcano,2,g,7,20,3,5,Emperor Hopper,1,
25,Volcano,2,g,7,20,3,5,King Scarab,1,
20,Volcano,2,g,7,20,3,5,Rare Scarab,1,
15,Volcano,2,g,7,20,3,5,Divine Rhino,1,
10,Volcano,2,g,7,20,3,5,Royal Rhino,1,
30,Volcano,2,g,8,80,3,5,Fire Herb,1,
30,Volcano,2,g,8,80,3,5,Hot Pepper,1,
30,Volcano,2,g,8,80,3,5,Tropical Berry,1,
10,Volcano,2,g,8,80,3,5,Sap Plant,1,
25,Volcano,2,g,9,20,3,5,Fire Herb,1,
25,Volcano,2,g,9,20,3,5,Sap Plant,1,
25,Volcano,2,g,9,20,3,5,Hot Pepper,1,
25,Volcano,2,g,9,20,3,5,Tropical Berry,1,
60,Volcano,3,low,1,,2,4,Whetstone,1,
30,Volcano,3,low,1,,2,4,Stone,1,
10,Volcano,3,low,1,,2,4,Stone,2,
20,Volcano,3,low,2,,3,5,Huskberry,3,
20,Volcano,3,low,2,,3,5,Might Seed,1,
20,Volcano,3,low,2,,3,5,Adamant Seed,1,
20,Volcano,3,low,2,,3,5,Needleberry,3,
20,Volcano,3,low,2,,3,5,Bomberry,1,
30,Volcano,3,low,3,80,3,5,Coal,1,
15,Volcano,3,low,3,80,3,5,Earth Crystal,1,
15,Volcano,3,low,3,80,3,5,Machalite Ore,1,
15,Volcano,3,low,3,80,3,5,Dragonite Ore,1,
15,Volcano,3,low,3,80,3,5,Armor Sphere,1,
5,Volcano,3,low,3,80,3,5,Firestone,1,
5,Volcano,3,low,3,80,3,5,Mystery Charm,1,
20,Volcano,3,low,4,20,3,5,Dragonite Ore,1,
20,Volcano,3,low,4,20,3,5,Coal,2,
15,Volcano,3,low,4,20,3,5,Firestone,1,
15,Volcano,3,low,4,20,3,5,Armor Sphere,1,
15,Volcano,3,low,4,20,3,5,Mystery Charm,1,
10,Volcano,3,low,4,20,3,5,Armor Sphere+,1,
5,Volcano,3,low,4,20,3,5,Machalite Ore,1,
30,Volcano,3,low,5,80,3,5,Fire Herb,1,
30,Volcano,3,low,5,80,3,5,Hot Pepper,1,
30,Volcano,3,low,5,80,3,5,Tropical Berry,1,
10,Volcano,3,low,5,80,3,5,Sap Plant,1,
25,Volcano,3,low,6,20,3,5,Fire Herb,1,
25,Volcano,3,low,6,20,3,5,Sap Plant,1,
25,Volcano,3,low,6,20,3,5,Hot Pepper,1,
25,Volcano,3,low,6,20,3,5,Tropical Berry,1,
70,Volcano,3,low,7,70,4,6,Dragon Ambrosia,1,
30,Volcano,3,low,7,70,4,6,Heavy Jelly,1,
35,Volcano,3,low,8,30,4,6,Dragon Ambrosia,1,
30,Volcano,3,low,8,30,4,6,Dragon Ambrosia,2,
20,Volcano,3,low,8,30,4,6,Heavy Jelly,1,
15,Volcano,3,low,8,30,4,6,Larval Extract,1,
60,Volcano,3,high,1,,2,4,Whetstone,1,
30,Volcano,3,high,1,,2,4,Stone,2,
10,Volcano,3,high,1,,2,4,Stone,1,
20,Volcano,3,high,2,,3,5,Huskberry,3,
20,Volcano,3,high,2,,3,5,Might Seed,1,
20,Volcano,3,high,2,,3,5,Adamant Seed,1,
20,Volcano,3,high,2,,3,5,Needleberry,3,
20,Volcano,3,high,2,,3,5,Bomberry,1,
20,Volcano,3,high,3,80,3,5,Dragonite Ore,1,
15,Volcano,3,high,3,80,3,5,Machalite Ore,1,
15,Volcano,3,high,3,80,3,5,Coal,2,
10,Volcano,3,high,3,80,3,5,Earth Crystal,1,
10,Volcano,3,high,3,80,3,5,Carbalite Ore,1,
10,Volcano,3,high,3,80,3,5,Hard Armor Sphere,1,
5,Volcano,3,high,3,80,3,5,Firestone,1,
5,Volcano,3,high,3,80,3,5,Fucium Ore,1,
5,Volcano,3,high,3,80,3,5,Mystery Charm,1,
5,Volcano,3,high,3,80,3,5,Shining Charm,1,
20,Volcano,3,high,4,20,3,5,Hard Armor Sphere,1,
15,Volcano,3,high,4,20,3,5,Dragonite Ore,1,
15,Volcano,3,high,4,20,3,5,Firecell Stone,1,
15,Volcano,3,high,4,20,3,5,Timeworn Charm,1,
10,Volcano,3,high,4,20,3,5,Firestone,1,
10,Volcano,3,high,4,20,3,5,Fucium Ore,1,
10,Volcano,3,high,4,20,3,5,Shining Charm,1,
5,Volcano,3,high,4,20,3,5,Machalite Ore,1,
30,Volcano,3,high,5,80,3,5,Fire Herb,1,
30,Volcano,3,high,5,80,3,5,Hot Pepper,1,
30,Volcano,3,high,5,80,3,5,Tropical Berry,1,
10,Volcano,3,high,5,80,3,5,Sap Plant,1,
25,Volcano,3,high,6,20,3,5,Fire Herb,1,
25,Volcano,3,high,6,20,3,5,Sap Plant,1,
25,Volcano,3,high,6,20,3,5,Hot Pepper,1,
25,Volcano,3,high,6,20,3,5,Tropical Berry,1,
70,Volcano,3,high,7,70,4,6,Dragon Ambrosia,1,
30,Volcano,3,high,7,70,4,6,Heavy Jelly,1,
30,Volcano,3,high,8,30,4,6,Dragon Ambrosia,1,
25,Volcano,3,high,8,30,4,6,Dragon Ambrosia,2,
15,Volcano,3,high,8,30,4,6,Larval Extract,1,
15,Volcano,3,high,8,30,4,6,Paralarval Extract,1,
15,Volcano,3,high,8,30,4,6,Heavy Jelly,1,
60,Volcano,3,g,1,,2,4,Whetstone,1,
30,Volcano,3,g,1,,2,4,Stone,2,
10,Volcano,3,g,1,,2,4,Stone,1,
20,Volcano,3,g,2,,3,5,Huskberry,3,
20,Volcano,3,g,2,,3,5,Might Seed,1,
20,Volcano,3,g,2,,3,5,Adamant Seed,1,
20,Volcano,3,g,2,,3,5,Needleberry,3,
20,Volcano,3,g,2,,3,5,Bomberry,1,
15,Volcano,3,g,3,80,3,5,Fucium Ore,1,
15,Volcano,3,g,3,80,3,5,Timeworn Charm,1,
15,Volcano,3,g,3,80,3,5,Coal,3,
10,Volcano,3,g,3,80,3,5,Firestone,2,
10,Volcano,3,g,3,80,3,5,Eltalite Ore,1,
10,Volcano,3,g,3,80,3,5,Meldspar Ore,1,
10,Volcano,3,g,3,80,3,5,Firecell Stone,1,
10,Volcano,3,g,3,80,3,5,King Armor Sphere,1,
5,Volcano,3,g,3,80,3,5,Shining Charm,1,
25,Volcano,3,g,4,20,3,5,King Armor Sphere,1,
15,Volcano,3,g,4,20,3,5,Allfire Stone,1,
15,Volcano,3,g,4,20,3,5,Meldspar Ore,1,
15,Volcano,3,g,4,20,3,5,Enduring Charm,1,
10,Volcano,3,g,4,20,3,5,Firecell Stone,1,
10,Volcano,3,g,4,20,3,5,Timeworn Charm,1,
5,Volcano,3,g,4,20,3,5,Firestone,2,
5,Volcano,3,g,4,20,3,5,Fucium Ore,1,
30,Volcano,3,g,5,80,3,5,Fire Herb,1,
30,Volcano,3,g,5,80,3,5,Hot Pepper,1,
30,Volcano,3,g,5,80,3,5,Tropical Berry,1,
10,Volcano,3,g,5,80,3,5,Sap Plant,1,
25,Volcano,3,g,6,20,3,5,Fire Herb,1,
25,Volcano,3,g,6,20,3,5,Sap Plant,1,
25,Volcano,3,g,6,20,3,5,Hot Pepper,1,
25,Volcano,3,g,6,20,3,5,Tropical Berry,1,
50,Volcano,3,g,7,70,4,6,Dragon Ambrosia,1,
25,Volcano,3,g,7,70,4,6,Larval Extract,1,
25,Volcano,3,g,7,70,4,6,Heavy Jelly,1,
25,Volcano,3,g,8,30,4,6,Dragon Ambrosia,1,
25,Volcano,3,g,8,30,4,6,Dragon Ambrosia,2,
20,Volcano,3,g,8,30,4,6,Larval Extract,1,
20,Volcano,3,g,8,30,4,6,Paralarval Extract,1,
10,Volcano,3,g,8,30,4,6,Heavy Jelly,2,
60,Volcano,4,low,1,,2,4,Whetstone,1,
30,Volcano,4,low,1,,2,4,Stone,1,
10,Volcano,4,low,1,,2,4,Stone,2,
25,Volcano,4,low,2,,3,5,Earth Crystal,1,
20,Volcano,4,low,2,,3,5,Disc Stone,1,
20,Volcano,4,low,2,,3,5,Coal,1,
15,Volcano,4,low,2,,3,5,Dragonite Ore,1,
10,Volcano,4,low,2,,3,5,Sunspire Jewel,1,
5,Volcano,4,low,2,,3,5,Firestone,1,
5,Volcano,4,low,2,,3,5,Aquaglow Jewel,1,
20,Volcano,4,low,3,,3,5,Huskberry,3,
20,Volcano,4,low,3,,3,5,Might Seed,1,
20,Volcano,4,low,3,,3,5,Adamant Seed,1,
20,Volcano,4,low,3,,3,5,Needleberry,3,
20,Volcano,4,low,3,,3,5,Bomberry,1,
30,Volcano,4,low,4,80,3,5,Coal,1,
25,Volcano,4,low,4,80,3,5,Disc Stone,1,
15,Volcano,4,low,4,80,3,5,Sunspire Jewel,1,
10,Volcano,4,low,4,80,3,5,Iron Ore,1,
10,Volcano,4,low,4,80,3,5,Aquaglow Jewel,1,
5,Volcano,4,low,4,80,3,5,Firestone,1,
5,Volcano,4,low,4,80,3,5,Mystery Charm,1,
25,Volcano,4,low,5,20,3,5,Coal,2,
20,Volcano,4,low,5,20,3,5,Firestone,1,
15,Volcano,4,low,5,20,3,5,Disc Stone,1,
15,Volcano,4,low,5,20,3,5,Sunspire Jewel,1,
15,Volcano,4,low,5,20,3,5,Mystery Charm,1,
10,Volcano,4,low,5,20,3,5,Aquaglow Jewel,1,
30,Volcano,4,low,6,80,3,5,Fire Herb,1,
30,Volcano,4,low,6,80,3,5,Hot Pepper,1,
30,Volcano,4,low,6,80,3,5,Tropical Berry,1,
10,Volcano,4,low,6,80,3,5,Sap Plant,1,
25,Volcano,4,low,7,20,3,5,Fire Herb,1,
25,Volcano,4,low,7,20,3,5,Sap Plant,1,
25,Volcano,4,low,7,20,3,5,Hot Pepper,1,
25,Volcano,4,low,7,20,3,5,Tropical Berry,1,
60,Volcano,4,high,1,,2,4,Whetstone,1,
30,Volcano,4,high,1,,2,4,Stone,2,
10,Volcano,4,high,1,,2,4,Stone,1,
15,Volcano,4,high,2,,3,5,Dragonite Ore,1,
15,Volcano,4,high,2,,3,5,Carbalite Ore,1,
10,Volcano,4,high,2,,3,5,Earth Crystal,1,
10,Volcano,4,high,2,,3,5,Disc Stone,1,
10,Volcano,4,high,2,,3,5,Fucium Ore,1,
10,Volcano,4,high,2,,3,5,Bloodrun Jewel,1,
10,Volcano,4,high,2,,3,5,Coal,1,
5,Volcano,4,high,2,,3,5,Firestone,1,
5,Volcano,4,high,2,,3,5,Firecell Stone,1,
5,Volcano,4,high,2,,3,5,Lazurite Jewel,1,
5,Volcano,4,high,2,,3,5,Volatile Coal,1,
20,Volcano,4,high,3,,3,5,Huskberry,3,
20,Volcano,4,high,3,,3,5,Might Seed,1,
20,Volcano,4,high,3,,3,5,Adamant Seed,1,
20,Volcano,4,high,3,,3,5,Needleberry,3,
20,Volcano,4,high,3,,3,5,Bomberry,1,
25,Volcano,4,high,4,80,3,5,Bloodrun Jewel,1,
15,Volcano,4,high,4,80,3,5,Coal,2,
10,Volcano,4,high,4,80,3,5,Iron Ore,1,
10,Volcano,4,high,4,80,3,5,Disc Stone,1,
10,Volcano,4,high,4,80,3,5,Carbalite Ore,1,
5,Volcano,4,high,4,80,3,5,Firestone,1,
5,Volcano,4,high,4,80,3,5,Fucium Ore,1,
5,Volcano,4,high,4,80,3,5,Firecell Stone,1,
5,Volcano,4,high,4,80,3,5,Mystery Charm,1,
5,Volcano,4,high,4,80,3,5,Shining Charm,1,
5,Volcano,4,high,4,80,3,5,Volatile Coal,1,
20,Volcano,4,high,5,20,3,5,Firecell Stone,1,
20,Volcano,4,high,5,20,3,5,Timeworn Charm,1,
15,Volcano,4,high,5,20,3,5,Lazurite Jewel,1,
15,Volcano,4,high,5,20,3,5,Volatile Coal,1,
10,Volcano,4,high,5,20,3,5,Carbalite Ore,1,
10,Volcano,4,high,5,20,3,5,Fucium Ore,1,
10,Volcano,4,high,5,20,3,5,Bloodrun Jewel,1,
30,Volcano,4,high,6,80,3,5,Fire Herb,1,
30,Volcano,4,high,6,80,3,5,Hot Pepper,1,
30,Volcano,4,high,6,80,3,5,Tropical Berry,1,
10,Volcano,4,high,6,80,3,5,Sap Plant,1,
25,Volcano,4,high,7,20,3,5,Fire Herb,1,
25,Volcano,4,high,7,20,3,5,Sap Plant,1,
25,Volcano,4,high,7,20,3,5,Hot Pepper,1,
25,Volcano,4,high,7,20,3,5,Tropical Berry,1,
60,Volcano,4,g,1,,2,4,Whetstone,1,
30,Volcano,4,g,1,,2,4,Stone,2,
10,Volcano,4,g,1,,2,4,Stone,1,
20,Volcano,4,g,2,,3,5,Fucium Ore,1,
15,Volcano,4,g,2,,3,5,Eltalite Ore,1,
10,Volcano,4,g,2,,3,5,Disc Stone,2,
10,Volcano,4,g,2,,3,5,Firecell Stone,1,
10,Volcano,4,g,2,,3,5,Adamant Orb,1,
10,Volcano,4,g,2,,3,5,Coal,2,
5,Volcano,4,g,2,,3,5,Firestone,2,
5,Volcano,4,g,2,,3,5,Allfire Stone,1,
5,Volcano,4,g,2,,3,5,Meldspar Ore,1,
5,Volcano,4,g,2,,3,5,Sovereign Orb,1,
5,Volcano,4,g,2,,3,5,Volatile Coal,1,
20,Volcano,4,g,3,,3,5,Huskberry,3,
20,Volcano,4,g,3,,3,5,Might Seed,1,
20,Volcano,4,g,3,,3,5,Adamant Seed,1,
20,Volcano,4,g,3,,3,5,Needleberry,3,
20,Volcano,4,g,3,,3,5,Bomberry,1,
25,Volcano,4,g,4,80,3,5,Adamant Orb,1,
15,Volcano,4,g,4,80,3,5,Coal,2,
10,Volcano,4,g,4,80,3,5,Eltalite Ore,1,
10,Volcano,4,g,4,80,3,5,Meldspar Ore,1,
10,Volcano,4,g,4,80,3,5,Fucium Ore,1,
5,Volcano,4,g,4,80,3,5,Earth Crystal,3,
5,Volcano,4,g,4,80,3,5,Firestone,2,
5,Volcano,4,g,4,80,3,5,Firecell Stone,1,
5,Volcano,4,g,4,80,3,5,Shining Charm,1,
5,Volcano,4,g,4,80,3,5,Timeworn Charm,1,
5,Volcano,4,g,4,80,3,5,Volatile Coal,1,
20,Volcano,4,g,5,20,3,5,Allfire Stone,1,
20,Volcano,4,g,5,20,3,5,Enduring Charm,1,
15,Volcano,4,g,5,20,3,5,Eltalite Ore,1,
15,Volcano,4,g,5,20,3,5,Meldspar Ore,1,
10,Volcano,4,g,5,20,3,5,Adamant Orb,1,
10,Volcano,4,g,5,20,3,5,Sovereign Orb,1,
10,Volcano,4,g,5,20,3,5,Volatile Coal,1,
30,Volcano,4,g,6,80,3,5,Fire Herb,1,
30,Volcano,4,g,6,80,3,5,Hot Pepper,1,
30,Volcano,4,g,6,80,3,5,Tropical Berry,1,
10,Volcano,4,g,6,80,3,5,Sap Plant,1,
25,Volcano,4,g,7,20,3,5,Fire Herb,1,
25,Volcano,4,g,7,20,3,5,Sap Plant,1,
25,Volcano,4,g,7,20,3,5,Hot Pepper,1,
25,Volcano,4,g,7,20,3,5,Tropical Berry,1,
25,Volcano,5,low,1,,3,5,Earth Crystal,1,
20,Volcano,5,low,1,,3,5,Coal,1,
15,Volcano,5,low,1,,3,5,Iron Ore,1,
15,Volcano,5,low,1,,3,5,Machalite Ore,1,
15,Volcano,5,low,1,,3,5,Disc Stone,1,
5,Volcano,5,low,1,,3,5,Firestone,1,
5,Volcano,5,low,1,,3,5,Mystery Charm,1,
30,Volcano,5,low,2,80,3,5,Coal,1,
15,Volcano,5,low,2,80,3,5,Earth Crystal,1,
15,Volcano,5,low,2,80,3,5,Machalite Ore,1,
15,Volcano,5,low,2,80,3,5,Dragonite Ore,1,
15,Volcano,5,low,2,80,3,5,Armor Sphere,1,
5,Volcano,5,low,2,80,3,5,Firestone,1,
5,Volcano,5,low,2,80,3,5,Mystery Charm,1,
20,Volcano,5,low,3,20,3,5,Dragonite Ore,1,
20,Volcano,5,low,3,20,3,5,Coal,2,
15,Volcano,5,low,3,20,3,5,Firestone,1,
15,Volcano,5,low,3,20,3,5,Armor Sphere,1,
15,Volcano,5,low,3,20,3,5,Mystery Charm,1,
10,Volcano,5,low,3,20,3,5,Armor Sphere+,1,
5,Volcano,5,low,3,20,3,5,Machalite Ore,1,
30,Volcano,5,low,4,80,3,5,Fire Herb,1,
30,Volcano,5,low,4,80,3,5,Hot Pepper,1,
30,Volcano,5,low,4,80,3,5,Tropical Berry,1,
10,Volcano,5,low,4,80,3,5,Sap Plant,1,
25,Volcano,5,low,5,20,3,5,Fire Herb,1,
25,Volcano,5,low,5,20,3,5,Sap Plant,1,
25,Volcano,5,low,5,20,3,5,Hot Pepper,1,
25,Volcano,5,low,5,20,3,5,Tropical Berry,1,
30,Volcano,5,low,6,80,3,5,Bomberry,1,
20,Volcano,5,low,6,80,3,5,Huskberry,2,
20,Volcano,5,low,6,80,3,5,Needleberry,2,
15,Volcano,5,low,6,80,3,5,Might Seed,1,
15,Volcano,5,low,6,80,3,5,Adamant Seed,1,
25,Volcano,5,low,7,20,3,5,Might Seed,1,
25,Volcano,5,low,7,20,3,5,Adamant Seed,1,
20,Volcano,5,low,7,20,3,5,Bomberry,1,
15,Volcano,5,low,7,20,3,5,Huskberry,3,
15,Volcano,5,low,7,20,3,5,Needleberry,3,
15,Volcano,5,high,1,,3,5,Machalite Ore,1,
15,Volcano,5,high,1,,3,5,Disc Stone,1,
15,Volcano,5,high,1,,3,5,Coal,1,
10,Volcano,5,high,1,,3,5,Iron Ore,1,
10,Volcano,5,high,1,,3,5,Earth Crystal,1,
10,Volcano,5,high,1,,3,5,Carbalite Ore,1,
5,Volcano,5,high,1,,3,5,Firestone,1,
5,Volcano,5,high,1,,3,5,Hard Armor Sphere,1,
5,Volcano,5,high,1,,3,5,Mystery Charm,1,
5,Volcano,5,high,1,,3,5,Shining Charm,1,
5,Volcano,5,high,1,,3,5,Volatile Coal,1,
20,Volcano,5,high,2,80,3,5,Dragonite Ore,1,
15,Volcano,5,high,2,80,3,5,Machalite Ore,1,
15,Volcano,5,high,2,80,3,5,Coal,2,
10,Volcano,5,high,2,80,3,5,Earth Crystal,1,
10,Volcano,5,high,2,80,3,5,Carbalite Ore,1,
10,Volcano,5,high,2,80,3,5,Hard Armor Sphere,1,
5,Volcano,5,high,2,80,3,5,Firestone,1,
5,Volcano,5,high,2,80,3,5,Fucium Ore,1,
5,Volcano,5,high,2,80,3,5,Mystery Charm,1,
5,Volcano,5,high,2,80,3,5,Shining Charm,1,
20,Volcano,5,high,3,20,3,5,Hard Armor Sphere,1,
15,Volcano,5,high,3,20,3,5,Dragonite Ore,1,
15,Volcano,5,high,3,20,3,5,Firecell Stone,1,
15,Volcano,5,high,3,20,3,5,Timeworn Charm,1,
10,Volcano,5,high,3,20,3,5,Firestone,1,
10,Volcano,5,high,3,20,3,5,Fucium Ore,1,
10,Volcano,5,high,3,20,3,5,Shining Charm,1,
5,Volcano,5,high,3,20,3,5,Machalite Ore,1,
30,Volcano,5,high,4,80,3,5,Fire Herb,1,
30,Volcano,5,high,4,80,3,5,Hot Pepper,1,
30,Volcano,5,high,4,80,3,5,Tropical Berry,1,
10,Volcano,5,high,4,80,3,5,Sap Plant,1,
25,Volcano,5,high,5,20,3,5,Fire Herb,1,
