skill_tree,armor,armor_set_id,points
Attack,Jaggi Faulds X,713,6
Health,Jaggi Faulds X,713,2
Fire Atk,Jaggi Greaves X,713,5
Health,Jaggi Greaves X,713,2
Vault,Maccao Helm X,714,3
KO,Maccao Helm X,714,3
Destroyer,Maccao Helm X,714,2
Vault,Maccao Mail X,714,4
KO,Maccao Mail X,714,2
KO,Maccao Braces X,714,2
Destroyer,Maccao Braces X,714,1
KO,Maccao Faulds X,714,2
Destroyer,Maccao Faulds X,714,5
Vault,Maccao Greaves X,714,3
KO,Maccao Greaves X,714,1
Destroyer,Maccao Greaves X,714,1
Stun,Velociprey Helm X,715,3
Attack,Velociprey Helm X,715,1
Stun,Velociprey Mail X,715,5
Attack,Velociprey Mail X,715,1
Stun,Velociprey Braces X,715,3
Water Atk,Velociprey Braces X,715,5
Attack,Velociprey Braces X,715,2
Stun,Velociprey Tassets X,715,1
Water Atk,Velociprey Tassets X,715,5
Attack,Velociprey Tassets X,715,2
Stun,Velociprey Greaves X,715,3
Attack,Velociprey Greaves X,715,2
Ice Atk,Giaprey Helm X,716,4
Bind Res,Giaprey Helm X,716,3
Gloves Off,Giaprey Helm X,716,2
Ice Atk,Giaprey Mail X,716,5
Ice Atk,Giaprey Braces X,716,3
Bind Res,Giaprey Braces X,716,2
Gloves Off,Giaprey Braces X,716,3
Bind Res,Giaprey Faulds X,716,5
Gloves Off,Giaprey Faulds X,716,4
Ice Atk,Giaprey Greaves X,716,2
Gloves Off,Giaprey Greaves X,716,1
Paralysis,Genprey Helm X,717,2
Thunder Atk,Genprey Helm X,717,1
Sense,Genprey Helm X,717,3
Thunder Atk,Genprey Mail X,717,3
Paralysis,Genprey Mail X,717,3
Sense,Genprey Mail X,717,1
Thunder Atk,Genprey Vambraces X,717,2
Paralysis,Genprey Vambraces X,717,5
Sense,Genprey Vambraces X,717,2
Thunder Atk,Genprey Tassets X,717,2
Paralysis,Genprey Tassets X,717,2
Sense,Genprey Tassets X,717,3
Thunder Atk,Genprey Greaves X,717,6
Sense,Genprey Greaves X,717,1
Attack,Genprey Helm GX,718,4
Status,Genprey Helm GX,718,3
Elemental,Genprey Helm GX,718,-2
Attack,Genprey Mail GX,718,4
Status,Genprey Mail GX,718,2
Elemental,Genprey Mail GX,718,-1
Attack,Genprey Vambraces GX,718,3
Status,Genprey Vambraces GX,718,2
Elemental,Genprey Vambraces GX,718,-1
Attack,Genprey Tassets GX,718,2
Status,Genprey Tassets GX,718,3
Elemental,Genprey Tassets GX,718,-2
Attack,Genprey Greaves GX,718,2
Status,Genprey Greaves GX,718,3
Elemental,Genprey Greaves GX,718,-2
Status,Vespoid Helm X,719,3
Vault,Vespoid Helm X,719,3
Sheathing,Vespoid Mail X,719,2
Vault,Vespoid Mail X,719,1
Sheathing,Vespoid Vambraces X,719,3
Vault,Vespoid Vambraces X,719,2
Sheathing,Vespoid Tassets X,719,5
Vault,Vespoid Tassets X,719,2
Status,Vespoid Greaves X,719,4
Vault,Vespoid Greaves X,719,2
Evade Dist,Vespoid Helm GX,720,2
Fencing,Vespoid Helm GX,720,2
Evade Dist,Vespoid Mail GX,720,2
Fencing,Vespoid Mail GX,720,2
Evade Dist,Vespoid Vambraces GX,720,2
Fencing,Vespoid Vambraces GX,720,2
Evade Dist,Vespoid Tassets GX,720,2
Fencing,Vespoid Tassets GX,720,2
Evade Dist,Vespoid Greaves GX,720,2
Fencing,Vespoid Greaves GX,720,2
Dragon Atk,Hornetaur Helm X,721,5
Dragon Atk,Hornetaur Mail X,721,5
Dragon Res,Hornetaur Mail X,721,2
Dragon Atk,Hornetaur Braces X,721,1
Dragon Res,Hornetaur Braces X,721,4
Dragon Res,Hornetaur Tassets X,721,4
Dragon Atk,Hornetaur Greaves X,721,4
Dragon Res,Hornetaur Greaves X,721,3
Guard,Hornetaur Helm GX,722,3
Dragon Atk,Hornetaur Helm GX,722,3
Constitution,Hornetaur Helm GX,722,-1
Guard,Hornetaur Mail GX,722,3
Dragon Atk,Hornetaur Mail GX,722,3
Constitution,Hornetaur Mail GX,722,-1
Guard,Hornetaur Braces GX,722,3
Dragon Atk,Hornetaur Braces GX,722,3
Constitution,Hornetaur Braces GX,722,-2
Guard,Hornetaur Tassets GX,722,3
Dragon Atk,Hornetaur Tassets GX,722,3
Constitution,Hornetaur Tassets GX,722,-2
Guard,Hornetaur Greaves GX,722,3
Dragon Atk,Hornetaur Greaves GX,722,3
Constitution,Hornetaur Greaves GX,722,-2
Dragon Res,Hornetaur Helm XR,723,7
Crisis,Hornetaur Mail XR,723,3
Dragon Atk,Hornetaur Braces XR,723,6
Dragon Res,Hornetaur Braces XR,723,6
Crisis,Hornetaur Tassets XR,723,7
Dragon Res,Hornetaur Tassets XR,723,2
Dragon Atk,Hornetaur Greaves XR,723,6
Dragon Res,Hornetaur Greaves XR,723,5
Sharpness,Bnahabra Hat X,724,2
Status,Bnahabra Hat X,724,3
Blight Res,Bnahabra Hat X,724,2
Sharpness,Bnahabra Suit X,724,1
Status,Bnahabra Suit X,724,4
Sharpness,Bnahabra Gloves X,724,2
Blight Res,Bnahabra Gloves X,724,2
Status,Bnahabra Coil X,724,5
Blight Res,Bnahabra Coil X,724,2
Sharpness,Bnahabra Boots X,724,5
Guard,Konchu Helm X,725,4
Blunt,Konchu Helm X,725,3
Constitution,Konchu Helm X,725,-2
Guard,Konchu Vambraces X,725,5
Blunt,Konchu Vambraces X,725,3
Constitution,Konchu Vambraces X,725,-2
Artillery,Rhenoplos Helm X,726,7
Artillery,Rhenoplos Mail X,726,2
Water Atk,Rhenoplos Mail X,726,3
Water Atk,Rhenoplos Braces X,726,4
Artillery,Rhenoplos Coil X,726,3
Water Atk,Rhenoplos Coil X,726,2
Artillery,Rhenoplos Greaves X,726,3
Water Atk,Rhenoplos Greaves X,726,3
Potential,Bulldrome Helm X,727,4
Attack,Bulldrome Helm X,727,3
Protection,Bulldrome Helm X,727,-3
Potential,Bulldrome Mail X,727,4
Attack,Bulldrome Mail X,727,2
Protection,Bulldrome Mail X,727,-4
Attack,Bulldrome Braces X,727,5
Potential,Bulldrome Faulds X,727,4
Attack,Bulldrome Faulds X,727,2
Protection,Bulldrome Faulds X,727,-3
Attack,Bulldrome Greaves X,727,5
Constitution,Arzuros Helm X,728,4
Protection,Arzuros Helm X,728,2
Defense,Arzuros Mail X,728,4
Constitution,Arzuros Mail X,728,3
Protection,Arzuros Mail X,728,1
Defense,Arzuros Vambraces X,728,4
Constitution,Arzuros Vambraces X,728,4
Protection,Arzuros Vambraces X,728,4
Constitution,Arzuros Faulds X,728,2
Defense,Arzuros Greaves X,728,5
Constitution,Arzuros Greaves X,728,2
Protection,Arzuros Greaves X,728,3
Water Atk,Cephalos Helm X,729,2
Fire Res,Cephalos Helm X,729,2
Attack,Cephalos Helm X,729,3
Water Atk,Cephalos Mail X,729,4
Heat Res,Cephalos Mail X,729,10
Fire Res,Cephalos Vambraces X,729,2
Attack,Cephalos Vambraces X,729,3
Fire Res,Cephalos Tassets X,729,5
Attack,Cephalos Tassets X,729,3
Water Atk,Cephalos Greaves X,729,3
Fire Res,Cephalos Greaves X,729,1
Attack,Cephalos Greaves X,729,1
Tremor Res,Cephalos Helm GX,730,2
Water Atk,Cephalos Helm GX,730,4
Sleep,Cephalos Helm GX,730,3
Tremor Res,Cephalos Mail GX,730,2
Water Atk,Cephalos Mail GX,730,2
Sleep,Cephalos Mail GX,730,3
Tremor Res,Cephalos Braces GX,730,2
Water Atk,Cephalos Braces GX,730,3
Sleep,Cephalos Braces GX,730,2
Tremor Res,Cephalos Tassets GX,730,2
Water Atk,Cephalos Tassets GX,730,3
Sleep,Cephalos Tassets GX,730,3
Tremor Res,Cephalos Greaves GX,730,2
Water Atk,Cephalos Greaves GX,730,3
Sleep,Cephalos Greaves GX,730,3
Light Eater,Droth Mail X,731,5
Constitution,Droth Mail X,731,2
Light Eater,Droth Faulds X,731,2
Constitution,Droth Faulds X,731,2
Light Eater,Droth Greaves X,731,3
Constitution,Droth Greaves X,731,3
Guard Up,Uroktor Torso X,732,4
Evasion,Uroktor Torso X,732,3
Guard Up,Uroktor Tassets X,732,6
Evasion,Uroktor Tassets X,732,1
Thunder Atk,Moofah Head X,733,2
Cold Res,Moofah Head X,733,3
Furor,Moofah Head X,733,3
Thunder Atk,Moofah Suit X,733,4
Cold Res,Moofah Suit X,733,3
Furor,Moofah Suit X,733,2
Thunder Atk,Moofah Claws X,733,5
Cold Res,Moofah Claws X,733,1
Furor,Moofah Claws X,733,2
Thunder Atk,Moofah Coil X,733,4
Cold Res,Moofah Coil X,733,3
Furor,Moofah Coil X,733,3
Fate,Velociprey Head X,734,3
Hunger,Velociprey Head X,734,-2
Fate,Velociprey Body X,734,2
Hunger,Velociprey Body X,734,-2
Fate,Velociprey Claws X,734,3
Hunger,Velociprey Claws X,734,-2
Fate,Velociprey Feet X,734,3
Hunger,Velociprey Feet X,734,-2
Fate,Giaprey Head X,735,3
Hunger,Giaprey Head X,735,-2
Fate,Giaprey Body X,735,2
Hunger,Giaprey Body X,735,-2
Fate,Giaprey Claws X,735,3
Hunger,Giaprey Claws X,735,-2
Fate,Giaprey Feet X,735,3
Hunger,Giaprey Feet X,735,-2
Fate,Genprey Head X,736,3
Hunger,Genprey Head X,736,-2
Fate,Genprey Body X,736,2
Hunger,Genprey Body X,736,-2
Fate,Genprey Claws X,736,3
Hunger,Genprey Claws X,736,-2
Fate,Genprey Feet X,736,3
Hunger,Genprey Feet X,736,-2
Fate,Ioprey Head X,737,3
Hunger,Ioprey Head X,737,-2
Fate,Ioprey Body X,737,2
Hunger,Ioprey Body X,737,-2
Fate,Ioprey Claws X,737,3
Hunger,Ioprey Claws X,737,-2
Fate,Ioprey Feet X,737,3
Hunger,Ioprey Feet X,737,-2
Fate,Remobra Headgear X,738,3
Hunger,Remobra Headgear X,738,-2
Fate,Remobra Suit X,738,2
Hunger,Remobra Suit X,738,-2
Fate,Remobra Gloves X,738,3
Hunger,Remobra Gloves X,738,-2
Fate,Remobra Belt X,738,2
Hunger,Remobra Belt X,738,-2
Fate,Remobra Feet X,738,3
Hunger,Remobra Feet X,738,-2
Perception,Ioprey Helm X,739,3
Status,Ioprey Helm X,739,2
Poison,Ioprey Mail X,739,2
Perception,Ioprey Mail X,739,3
Poison,Ioprey Vambraces X,739,2
Perception,Ioprey Vambraces X,739,2
Status,Ioprey Vambraces X,739,2
Poison,Ioprey Tassets X,739,1
Perception,Ioprey Tassets X,739,2
Status,Ioprey Tassets X,739,2
Poison,Ioprey Greaves X,739,5
Status,Ioprey Greaves X,739,2
Guts,Ioprey Helm GX,740,2
Fire Res,Ioprey Helm GX,740,3
Elemental,Ioprey Helm GX,740,2
Guts,Ioprey Mail GX,740,2
Fire Res,Ioprey Mail GX,740,3
Guts,Ioprey Vambraces GX,740,2
Fire Res,Ioprey Vambraces GX,740,3
Elemental,Ioprey Vambraces GX,740,2
Guts,Ioprey Tassets GX,740,2
Fire Res,Ioprey Tassets GX,740,3
Elemental,Ioprey Tassets GX,740,2
Guts,Ioprey Greaves GX,740,2
Fire Res,Ioprey Greaves GX,740,3
Elemental,Ioprey Greaves GX,740,2
Fire Atk,Kut-Ku Helm X,741,3
Attack,Kut-Ku Helm X,741,4
Defense,Kut-Ku Helm X,741,-3
Fire Atk,Kut-Ku Mail X,741,2
Attack,Kut-Ku Mail X,741,4
Defense,Kut-Ku Mail X,741,-3
Fire Atk,Kut-Ku Vambraces X,741,7
Fire Atk,Kut-Ku Tassets X,741,3
Attack,Kut-Ku Tassets X,741,3
Defense,Kut-Ku Tassets X,741,-2
Attack,Kut-Ku Greaves X,741,6
Defense,Kut-Ku Greaves X,741,-2
Constitution,Kecha Helm X,742,2
Stam Recov,Kecha Helm X,742,4
Evade Dist,Kecha Helm X,742,2
Maestro,Kecha Helm X,742,2
Constitution,Kecha Mail X,742,2
Stam Recov,Kecha Mail X,742,2
Evade Dist,Kecha Mail X,742,2
Maestro,Kecha Mail X,742,1
Constitution,Kecha Braces X,742,4
Stam Recov,Kecha Braces X,742,2
Evade Dist,Kecha Braces X,742,2
Maestro,Kecha Braces X,742,1
Constitution,Kecha Faulds X,742,3
Stam Recov,Kecha Faulds X,742,2
Evade Dist,Kecha Faulds X,742,2
Maestro,Kecha Faulds X,742,2
Constitution,Kecha Greaves X,742,4
Evade Dist,Kecha Greaves X,742,2
Maestro,Kecha Greaves X,742,2
Evasion,Lagombi Helm X,743,2
Vault,Lagombi Helm X,743,3
Stamina,Lagombi Helm X,743,2
Evasion,Lagombi Mail X,743,2
Vault,Lagombi Mail X,743,3
Stamina,Lagombi Mail X,743,1
Evasion,Lagombi Vambraces X,743,1
Vault,Lagombi Vambraces X,743,4
Stamina,Lagombi Vambraces X,743,1
Evasion,Lagombi Faulds X,743,3
Stamina,Lagombi Faulds X,743,2
Evasion,Lagombi Greaves X,743,4
Stamina,Lagombi Greaves X,743,4
Poison,Gypceros Helm X,744,3
Stamina,Gypceros Helm X,744,1
Defense,Gypceros Helm X,744,2
Poison,Gypceros Mail X,744,4
Stamina,Gypceros Mail X,744,1
Defense,Gypceros Mail X,744,1
Poison,Gypceros Vambraces X,744,4
Stamina,Gypceros Vambraces X,744,1
Defense,Gypceros Vambraces X,744,3
Poison,Gypceros Tassets X,744,3
Stamina,Gypceros Tassets X,744,3
Defense,Gypceros Tassets X,744,2
Stamina,Gypceros Greaves X,744,4
Defense,Gypceros Greaves X,744,2
Poison,Gypceros Helm XR,745,9
Stun,Gypceros Helm XR,745,2
Stamina,Gypceros Mail XR,745,6
Hunger,Gypceros Mail XR,745,-4
Stun,Gypceros Braces XR,745,6
Paralysis,Gypceros Braces XR,745,-3
Stamina,Gypceros Braces XR,745,1
Stun,Gypceros Tassets XR,745,7
Paralysis,Gypceros Tassets XR,745,-3
Stamina,Gypceros Greaves XR,745,9
Hunger,Gypceros Greaves XR,745,-5
Punish Draw,Tetsucabra Helm X,746,3
Tremor Res,Tetsucabra Helm X,746,2
Stam Recov,Tetsucabra Helm X,746,1
Punish Draw,Tetsucabra Mail X,746,2
Tremor Res,Tetsucabra Mail X,746,1
Stam Recov,Tetsucabra Mail X,746,2
Punish Draw,Tetsucabra Braces X,746,4
Stam Recov,Tetsucabra Braces X,746,2
Tremor Res,Tetsucabra Faulds X,746,3
Stam Recov,Tetsucabra Faulds X,746,2
Punish Draw,Tetsucabra Greaves X,746,1
Tremor Res,Tetsucabra Greaves X,746,4
Stam Recov,Tetsucabra Greaves X,746,3
Guard,Hermitaur Helm X,747,4
Defense,Hermitaur Helm X,747,4
Sharpness,Hermitaur Helm X,747,1
Guard,Hermitaur Mail X,747,4
Defense,Hermitaur Mail X,747,2
Guard,Hermitaur Braces X,747,2
Defense,Hermitaur Braces X,747,4
Sharpness,Hermitaur Braces X,747,1
Guard,Hermitaur Tassets X,747,4
Sharpness,Hermitaur Tassets X,747,3
Guard,Hermitaur Greaves X,747,1
Sharpness,Hermitaur Greaves X,747,1
Guard Up,Hermitaur Helm GX,748,4
Crisis,Hermitaur Helm GX,748,2
Constitution,Hermitaur Helm GX,748,1
Guard Up,Hermitaur Mail GX,748,1
Crisis,Hermitaur Mail GX,748,4
Constitution,Hermitaur Mail GX,748,1
Guard Up,Hermitaur Braces GX,748,1
Crisis,Hermitaur Braces GX,748,3
Constitution,Hermitaur Braces GX,748,1
Guard Up,Hermitaur Tassets GX,748,4
Crisis,Hermitaur Tassets GX,748,1
Constitution,Hermitaur Tassets GX,748,1
Defense,Hermitaur Helm XR,749,7
Attack,Hermitaur Helm XR,749,-4
Guard,Hermitaur Mail XR,749,1
Defense,Hermitaur Braces XR,749,8
Attack,Hermitaur Braces XR,749,-4
Guard,Hermitaur Tassets XR,749,7
Constitution,Hermitaur Tassets XR,749,-4
Guard,Hermitaur Greaves XR,749,7
Constitution,Hermitaur Greaves XR,749,-5
FastCharge,Volvidon Helm X,750,3
Biology,Volvidon Helm X,750,3
Constitution,Volvidon Helm X,750,3
FastCharge,Volvidon Mail X,750,4
Biology,Volvidon Mail X,750,4
Constitution,Volvidon Mail X,750,1
FastCharge,Volvidon Vambraces X,750,1
Biology,Volvidon Vambraces X,750,3
Constitution,Volvidon Vambraces X,750,3
Biology,Volvidon Faulds X,750,5
FastCharge,Volvidon Greaves X,750,2
Constitution,Volvidon Greaves X,750,3
Attack,Conga Helm X,751,4
Biology,Conga Helm X,751,2
Attack,Conga Mail X,751,1
Gluttony,Conga Mail X,751,2
Biology,Conga Mail X,751,2
Attack,Conga Vambraces X,751,5
Gluttony,Conga Vambraces X,751,2
Biology,Conga Vambraces X,751,2
Gluttony,Conga Tassets X,751,4
Biology,Conga Tassets X,751,2
Attack,Conga Greaves X,751,5
Gluttony,Conga Greaves X,751,2
Biology,Conga Greaves X,751,2
Attack,Conga Helm GX,752,3
Mycology,Conga Helm GX,752,1
Status,Conga Helm GX,752,2
Attack,Conga Mail GX,752,1
Mycology,Conga Mail GX,752,1
Status,Conga Mail GX,752,2
Attack,Conga Vambraces GX,752,3
Mycology,Conga Vambraces GX,752,2
Status,Conga Vambraces GX,752,2
Mycology,Conga Tassets GX,752,4
Status,Conga Tassets GX,752,2
Attack,Conga Greaves GX,752,3
Mycology,Conga Greaves GX,752,2
Status,Conga Greaves GX,752,2
Stam Recov,Ludroth Helm X,753,1
Stamina,Ludroth Helm X,753,3
Water Atk,Ludroth Helm X,753,2
Stam Recov,Ludroth Mail X,753,3
Water Atk,Ludroth Mail X,753,1
Stam Recov,Ludroth Vambraces X,753,1
Stamina,Ludroth Vambraces X,753,4
Water Atk,Ludroth Vambraces X,753,3
Stam Recov,Ludroth Faulds X,753,4
Water Atk,Ludroth Faulds X,753,1
Stam Recov,Ludroth Greaves X,753,1
Stamina,Ludroth Greaves X,753,3
Water Atk,Ludroth Greaves X,753,1
Stam Recov,Ludroth Helm XR,754,5
Evasion,Ludroth Helm XR,754,-3
Stam Recov,Ludroth Mail XR,754,4
Evasion,Ludroth Mail XR,754,-3
Stam Recov,Ludroth Braces XR,754,6
Evasion,Ludroth Braces XR,754,-3
Stamina,Ludroth Faulds XR,754,7
Hunger,Ludroth Faulds XR,754,5
Stamina,Ludroth Greaves XR,754,8
Hunger,Ludroth Greaves XR,754,5
Attack,Barroth Helm X,755,3
Guard,Barroth Helm X,755,2
Bind Res,Barroth Helm X,755,2
Guard Up,Barroth Helm X,755,1
Attack,Barroth Mail X,755,2
Guard,Barroth Mail X,755,3
Bind Res,Barroth Mail X,755,2
Guard Up,Barroth Mail X,755,1
Attack,Barroth Vambraces X,755,4
Bind Res,Barroth Vambraces X,755,2
Guard Up,Barroth Vambraces X,755,1
Attack,Barroth Faulds X,755,3
Guard,Barroth Faulds X,755,3
Bind Res,Barroth Faulds X,755,2
Guard Up,Barroth Faulds X,755,1
Attack,Barroth Greaves X,755,3
Guard,Barroth Greaves X,755,2
Bind Res,Barroth Greaves X,755,2
Destroyer,Basarios Helm X,756,2
Defense,Basarios Helm X,756,4
Stam Drain,Basarios Helm X,756,2
Destroyer,Basarios Mail X,756,1
Defense,Basarios Mail X,756,3
Stam Drain,Basarios Mail X,756,2
Destroyer,Basarios Vambraces X,756,4
Stam Drain,Basarios Vambraces X,756,2
Defense,Basarios Tassets X,756,3
Stam Drain,Basarios Tassets X,756,2
Destroyer,Basarios Greaves X,756,3
Defense,Basarios Greaves X,756,5
Stam Drain,Basarios Greaves X,756,2
Tenderizer,Malfestio Helm X,757,2
Sleep,Malfestio Helm X,757,4
Perception,Malfestio Helm X,757,1
Status,Malfestio Helm X,757,2
Tenderizer,Malfestio Mail X,757,2
Sleep,Malfestio Mail X,757,1
Perception,Malfestio Mail X,757,3
Status,Malfestio Mail X,757,1
Tenderizer,Malfestio Braces X,757,2
Sleep,Malfestio Braces X,757,1
Perception,Malfestio Braces X,757,2
Status,Malfestio Braces X,757,2
Tenderizer,Malfestio Faulds X,757,2
Sleep,Malfestio Faulds X,757,4
Perception,Malfestio Faulds X,757,2
Status,Malfestio Faulds X,757,2
Tenderizer,Malfestio Greaves X,757,2
Perception,Malfestio Greaves X,757,2
Status,Malfestio Greaves X,757,3
Guard,Zamtrios Helm X,758,4
ColdBlooded,Zamtrios Helm X,758,2
Artillery,Zamtrios Helm X,758,3
Guard,Zamtrios Mail X,758,4
ColdBlooded,Zamtrios Mail X,758,1
Artillery,Zamtrios Mail X,758,2
Guard,Zamtrios Braces X,758,3
ColdBlooded,Zamtrios Braces X,758,2
Artillery,Zamtrios Braces X,758,2
Guard,Zamtrios Faulds X,758,3
ColdBlooded,Zamtrios Faulds X,758,3
Artillery,Zamtrios Faulds X,758,2
Guard,Zamtrios Greaves X,758,1
ColdBlooded,Zamtrios Greaves X,758,2
Artillery,Zamtrios Greaves X,758,2
Rec Speed,Khezu Helm X,759,4
Rec Level,Khezu Helm X,759,1
Protection,Khezu Helm X,759,2
Rec Speed,Khezu Mail X,759,3
Rec Level,Khezu Mail X,759,3
Protection,Khezu Mail X,759,1
Rec Speed,Khezu Vambraces X,759,4
Protection,Khezu Vambraces X,759,2
Rec Level,Khezu Tassets X,759,4
Protection,Khezu Tassets X,759,3
Rec Speed,Khezu Greaves X,759,4
Rec Level,Khezu Greaves X,759,2
Protection,Khezu Greaves X,759,2
Rec Level,Khezu Helm XR,760,4
Combo Rate,Khezu Helm XR,760,-2
Rec Speed,Khezu Mail XR,760,6
Combo Rate,Khezu Mail XR,760,-2
Rec Level,Khezu Vambraces XR,760,7
Combo Rate,Khezu Vambraces XR,760,-2
Rec Speed,Khezu Tassets XR,760,5
Rec Level,Khezu Tassets XR,760,1
Combo Rate,Khezu Tassets XR,760,-2
Rec Speed,Khezu Greaves XR,760,8
Combo Rate,Khezu Greaves XR,760,-2
Status,Nerscylla Helm X,761,2
Constitution,Nerscylla Helm X,761,4
Mechanic,Nerscylla Helm X,761,2
Status,Nerscylla Mail X,761,1
Constitution,Nerscylla Mail X,761,3
Mechanic,Nerscylla Mail X,761,2
Status,Nerscylla Braces X,761,4
Constitution,Nerscylla Braces X,761,3
Mechanic,Nerscylla Braces X,761,2
Constitution,Nerscylla Faulds X,761,2
Mechanic,Nerscylla Faulds X,761,2
Status,Nerscylla Greaves X,761,3
Constitution,Nerscylla Greaves X,761,3
Mechanic,Nerscylla Greaves X,761,2
Rec Level,Rathian Helm X,762,1
Health,Rathian Helm X,762,3
Distance Runner,Rathian Helm X,762,2
Rec Level,Rathian Mail X,762,2
Health,Rathian Mail X,762,3
Distance Runner,Rathian Mail X,762,1
Rec Level,Rathian Vambraces X,762,2
Health,Rathian Vambraces X,762,5
Distance Runner,Rathian Vambraces X,762,2
Rec Level,Rathian Faulds X,762,2
Health,Rathian Faulds X,762,2
Distance Runner,Rathian Faulds X,762,3
Rec Level,Rathian Greaves X,762,3
Health,Rathian Greaves X,762,2
Distance Runner,Rathian Greaves X,762,2
Rec Level,Rathian Helm GX,763,1
Botany,Rathian Helm GX,763,3
Light Eater,Rathian Helm GX,763,2
Rec Level,Rathian Mail GX,763,2
Botany,Rathian Mail GX,763,3
Light Eater,Rathian Mail GX,763,1
Rec Level,Rathian Braces GX,763,1
Botany,Rathian Braces GX,763,4
Light Eater,Rathian Braces GX,763,2
Rec Level,Rathian Faulds GX,763,3
Botany,Rathian Faulds GX,763,4
Light Eater,Rathian Faulds GX,763,2
Rec Level,Rathian Greaves GX,763,3
Light Eater,Rathian Greaves GX,763,3
Health,Rathian Helm XR,764,8
Health,Rathian Mail XR,764,3
Rec Level,Rathian Braces XR,764,6
Health,Rathian Faulds XR,764,8
Rec Level,Rathian Greaves XR,764,8
Eating,Nibelsnarf Helm X,765,6
Sheathing,Nibelsnarf Helm X,765,1
Eating,Nibelsnarf Mail X,765,3
Punish Draw,Nibelsnarf Mail X,765,3
Eating,Nibelsnarf Braces X,765,3
Punish Draw,Nibelsnarf Braces X,765,2
Punish Draw,Nibelsnarf Faulds X,765,4
Sheathing,Nibelsnarf Faulds X,765,2
Eating,Nibelsnarf Greaves X,765,3
Punish Draw,Nibelsnarf Greaves X,765,1
Sheathing,Nibelsnarf Greaves X,765,2
Mounting,Plesioth Helm X,766,2
Vault,Plesioth Helm X,766,2
Capturer,Plesioth Helm X,766,3
Stam Recov,Plesioth Helm X,766,2
Mounting,Plesioth Mail X,766,3
Vault,Plesioth Mail X,766,2
Capturer,Plesioth Mail X,766,2
Stam Recov,Plesioth Mail X,766,2
Mounting,Plesioth Vambraces X,766,3
Vault,Plesioth Vambraces X,766,2
Capturer,Plesioth Vambraces X,766,3
Stam Recov,Plesioth Vambraces X,766,3
Mounting,Plesioth Greaves X,766,2
Vault,Plesioth Greaves X,766,4
Capturer,Plesioth Greaves X,766,2
Stam Recov,Plesioth Greaves X,766,3
Constitution,Blango Helm X,767,2
Ice Atk,Blango Helm X,767,4
Sheathing,Blango Helm X,767,2
Constitution,Blango Mail X,767,4
Sheathing,Blango Mail X,767,1
Constitution,Blango Vambraces X,767,2
Ice Atk,Blango Vambraces X,767,2
Sheathing,Blango Vambraces X,767,1
Constitution,Blango Tassets X,767,4
Ice Atk,Blango Tassets X,767,3
Sheathing,Blango Tassets X,767,4
Ice Atk,Blango Greaves X,767,6
Sheathing,Blango Greaves X,767,2
Constitution,Blango Helm GX,768,3
FastCharge,Blango Helm GX,768,3
Stamina,Blango Helm GX,768,1
Constitution,Blango Mail GX,768,4
Stamina,Blango Mail GX,768,2
Constitution,Blango Vambraces GX,768,2
FastCharge,Blango Vambraces GX,768,2
Stamina,Blango Vambraces GX,768,1
Constitution,Blango Tassets GX,768,4
FastCharge,Blango Tassets GX,768,2
Stamina,Blango Tassets GX,768,2
FastCharge,Blango Greaves GX,768,4
Guts,Lava Helm X,769,3
Crisis,Lava Helm X,769,2
Attack,Lava Helm X,769,2
Guts,Lava Mail X,769,1
Crisis,Lava Mail X,769,2
Attack,Lava Mail X,769,3
Guts,Lava Vambraces X,769,2
Crisis,Lava Vambraces X,769,3
Attack,Lava Vambraces X,769,3
Guts,Lava Tassets X,769,2
Crisis,Lava Tassets X,769,3
Attack,Lava Tassets X,769,3
Guts,Lava Greaves X,769,2
Attack,Lava Greaves X,769,4
Survivor,Lavasioth Helm GX,770,3
Crisis,Lavasioth Helm GX,770,2
Endurance,Lavasioth Helm GX,770,2
Survivor,Lavasioth Mail GX,770,1
Crisis,Lavasioth Mail GX,770,2
Endurance,Lavasioth Mail GX,770,2
Survivor,Lavasioth Braces GX,770,2
Crisis,Lavasioth Braces GX,770,3
Endurance,Lavasioth Braces GX,770,2
Survivor,Lavasioth Tassets GX,770,2
Crisis,Lavasioth Tassets GX,770,3
Endurance,Lavasioth Tassets GX,770,2
Survivor,Lavasioth Greaves GX,770,2
Endurance,Lavasioth Greaves GX,770,2
Sharpness,Ceanataur Helm X,771,1
Expert,Ceanataur Helm X,771,6
Sharpness,Ceanataur Mail X,771,2
Expert,Ceanataur Mail X,771,3
Sharpness,Ceanataur Braces X,771,4
Expert,Ceanataur Braces X,771,1
Sharpness,Ceanataur Tassets X,771,2
Expert,Ceanataur Tassets X,771,5
Sharpness,Ceanataur Greaves X,771,1
Expert,Ceanataur Greaves X,771,5
Handicraft,Ceanataur Helm GX,772,1
Expert,Ceanataur Helm GX,772,5
Chain Crit,Ceanataur Helm GX,772,2
Handicraft,Ceanataur Mail GX,772,2
Expert,Ceanataur Mail GX,772,3
Chain Crit,Ceanataur Mail GX,772,2
Handicraft,Ceanataur Braces GX,772,3
